# Description of the experiment:
#
# - We generate the costs to up to 10.000 tasks for 10 and 100 resources.
# All costs follow quadratic functions with RNG seeds [700..799].
# - We schedule from 1.000 to 10.000 tasks in increments of 100.
# - We run OLAR, and the extended versions of Fed-LBAP, FedAvg, and
# Proportional.
# -- For Proportional, we generate three different results using
# three different values for k (1, #tasks/#resources, #tasks)
# - All resources have a lower limit of 4, except the resource with the
# highest cost for the number of tasks. That resource gets a minimum of
# (tasks/resources)/4.
# - All resources have an upper limit of 2*(tasks/resources), except the
# resource with the lowest cost for the number of tasks. That resource
# gets an upper limit of (tasks/resources)/2.
# - Every result is verified and logged to a CSV file.
Scheduler,Tasks,Resources,Makespan
FedAvg,1300,100,1775.0910667264038
Fed-LBAP,1300,100,924.8060876081183
OLAR,1300,100,924.8060876081183
Proportional-(1),1400,100,3223.480679686903
Proportional-(tasks/res),1400,100,1841.9329361247962
Proportional-(tasks),1400,100,2043.845938203018
FedAvg,1400,100,2032.0926173180035
Fed-LBAP,1400,100,1050.3664280376463
OLAR,1400,100,1050.3664280376463
Proportional-(1),1500,100,3753.822672126876
Proportional-(tasks/res),1500,100,2103.213509927452
Proportional-(tasks),1500,100,2328.096432701716
FedAvg,1500,100,2306.5051744110924
Fed-LBAP,1500,100,1197.8916204311686
OLAR,1500,100,1197.8916204311686
Proportional-(1),1600,100,4034.135027331498
Proportional-(tasks/res),1600,100,2381.855567018316
Proportional-(tasks),1600,100,2630.807243552923
FedAvg,1600,100,2598.3287380056704
Fed-LBAP,1600,100,1363.7066500712253
OLAR,1600,100,1363.7066500712253
Proportional-(1),1700,100,4625.042455710015
Proportional-(tasks/res),1700,100,2683.1598820018157
Proportional-(tasks),1700,100,2789.0852676107174
FedAvg,1700,100,2924.171651484045
Fed-LBAP,1700,100,1521.424699314336
OLAR,1700,100,1521.424699314336
Proportional-(1),1800,100,5256.326841380894
Proportional-(tasks/res),1800,100,3011.266059590909
Proportional-(tasks),1800,100,3291.6098143128647
FedAvg,1800,100,3269.9724213828813
Fed-LBAP,1800,100,1684.638272104935
OLAR,1800,100,1684.638272104935
Proportional-(1),1900,100,5587.110393200969
Proportional-(tasks/res),1900,100,3321.9506380201547
Proportional-(tasks),1900,100,3649.701574221599
FedAvg,1900,100,3717.962150152061
Fed-LBAP,1900,100,1868.743909219603
OLAR,1900,100,1868.743909219603
Proportional-(1),2000,100,6278.960214810391
Proportional-(tasks/res),2000,100,3670.03862826385
Proportional-(tasks),2000,100,3835.670072808157
FedAvg,2000,100,4092.0927211935123
Fed-LBAP,2000,100,2062.344453582018
OLAR,2000,100,2062.344453582018
Proportional-(1),2100,100,7011.1869937121755
Proportional-(tasks/res),2100,100,4035.4881017957537
Proportional-(tasks),2100,100,4221.452307245654
FedAvg,2100,100,4484.187051584469
Fed-LBAP,2100,100,2263.853422056634
OLAR,2100,100,2263.853422056634
Proportional-(1),2200,100,7783.790729906322
Proportional-(tasks/res),2200,100,4418.299058615865
Proportional-(tasks),2200,100,4625.694858035662
FedAvg,2200,100,4894.245141324931
Fed-LBAP,2200,100,2468.1692058115814
OLAR,2200,100,2468.1692058115814
Proportional-(1),2300,100,8596.771423392831
Proportional-(tasks/res),2300,100,4818.471498724184
Proportional-(tasks),2300,100,5048.397725178178
FedAvg,2300,100,5322.2669904149
Fed-LBAP,2300,100,2680.5443126364726
OLAR,2300,100,2680.5443126364726
Proportional-(1),2400,100,9018.403129120721
Proportional-(tasks/res),2400,100,5236.005422120711
Proportional-(tasks),2400,100,5489.560908673204
FedAvg,2400,100,5772.889222471228
Fed-LBAP,2400,100,2908.9942785696217
OLAR,2400,100,2908.9942785696217
Proportional-(1),2500,100,9891.949258545772
Proportional-(tasks/res),2500,100,5670.900828805446
Proportional-(tasks),2500,100,5949.184408520739
FedAvg,2500,100,6644.976815704275
Fed-LBAP,2500,100,3157.549743493394
OLAR,2500,100,3157.549743493394
Proportional-(1),2600,100,10805.872345263186
Proportional-(tasks/res),2600,100,6123.15771877839
Proportional-(tasks),2600,100,6427.268224720783
FedAvg,2600,100,7163.377426591756
Fed-LBAP,2600,100,3380.5330492578273
OLAR,2600,100,3380.5330492578273
Proportional-(1),2700,100,11277.97524760653
Proportional-(tasks/res),2700,100,6592.776092039539
Proportional-(tasks),2700,100,6923.812357273336
FedAvg,2700,100,7701.266519939832
Fed-LBAP,2700,100,3635.125425158998
OLAR,2700,100,3635.125425158998
Proportional-(1),2800,100,12252.463770262488
Proportional-(tasks/res),2800,100,7079.755948588898
Proportional-(tasks),2800,100,7438.816806178398
FedAvg,2800,100,8258.644095748501
Fed-LBAP,2800,100,3914.1419365065512
OLAR,2800,100,3914.1419365065512
Proportional-(1),2900,100,13267.329250210809
Proportional-(tasks/res),2900,100,7584.097288426465
Proportional-(tasks),2900,100,7972.2815714359685
FedAvg,2900,100,8835.510154017767
Fed-LBAP,2900,100,4193.091569046824
OLAR,2900,100,4193.091569046824
Proportional-(1),3000,100,14322.571687451491
Proportional-(tasks/res),3000,100,8105.800111552238
Proportional-(tasks),3000,100,8524.206653046049
FedAvg,3000,100,9431.864694747628
Fed-LBAP,3000,100,4450.414793170298
OLAR,3000,100,4450.414793170298
Proportional-(1),3100,100,14865.334265056468
Proportional-(tasks/res),3100,100,8644.86441796622
Proportional-(tasks),3100,100,9094.592051008638
FedAvg,3100,100,10047.707717938083
Fed-LBAP,3100,100,4752.902953471099
OLAR,3100,100,4752.902953471099
Proportional-(1),3200,100,15981.142138235691
Proportional-(tasks/res),3200,100,9201.290207668411
Proportional-(tasks),3200,100,9683.437765323737
FedAvg,3200,100,10683.039223589132
Fed-LBAP,3200,100,5051.240535305038
OLAR,3200,100,5051.240535305038
Proportional-(1),3300,100,17137.32696870728
Proportional-(tasks/res),3300,100,9775.077480658809
Proportional-(tasks),3300,100,10290.743795991344
FedAvg,3300,100,11337.859211700777
Fed-LBAP,3300,100,5356.691302446958
OLAR,3300,100,5356.691302446958
Proportional-(1),3400,100,18333.88875647123
Proportional-(tasks/res),3400,100,10366.226236937417
Proportional-(tasks),3400,100,10916.510143011463
FedAvg,3400,100,12012.16768227302
Fed-LBAP,3400,100,5667.535883800808
OLAR,3400,100,5667.535883800808
Proportional-(1),3500,100,18947.311009337842
Proportional-(tasks/res),3500,100,10974.736476504231
Proportional-(tasks),3500,100,11236.315935153712
FedAvg,3500,100,12705.964635305854
Fed-LBAP,3500,100,5997.687888039425
OLAR,3500,100,5997.687888039425
Proportional-(1),3600,100,20204.438233040335
Proportional-(tasks/res),3600,100,11600.608199359252
Proportional-(tasks),3600,100,11889.772756702592
FedAvg,3600,100,13419.250070799282
Fed-LBAP,3600,100,6356.075454414207
OLAR,3600,100,6356.075454414207
Proportional-(1),3700,100,21501.942414035188
Proportional-(tasks/res),3700,100,12243.841405502482
Proportional-(tasks),3700,100,12561.689894603984
FedAvg,3700,100,14152.02398875331
Fed-LBAP,3700,100,6699.720566140634
OLAR,3700,100,6699.720566140634
Proportional-(1),3800,100,22839.823552322407
Proportional-(tasks/res),3800,100,12904.436094933919
Proportional-(tasks),3800,100,13252.067348857881
FedAvg,3800,100,14904.286389167928
Fed-LBAP,3800,100,7054.797789059416
OLAR,3800,100,7054.797789059416
Proportional-(1),3900,100,23523.905480450652
Proportional-(tasks/res),3900,100,13582.392267653566
Proportional-(tasks),3900,100,13960.90511946429
FedAvg,3900,100,15676.037272043142
Fed-LBAP,3900,100,7414.967542935048
OLAR,3900,100,7414.967542935048
Proportional-(1),4000,100,24922.352054676416
Proportional-(tasks/res),4000,100,14277.70992366142
Proportional-(tasks),4000,100,14688.203206423206
FedAvg,4000,100,16467.276637378953
Fed-LBAP,4000,100,7787.780390447938
OLAR,4000,100,7787.780390447938
Proportional-(1),4100,100,26361.17558619454
Proportional-(tasks/res),4100,100,14990.38906295748
Proportional-(tasks),4100,100,15433.961609734635
FedAvg,4100,100,17278.004485175356
Fed-LBAP,4100,100,8181.747310225481
OLAR,4100,100,8181.747310225481
Proportional-(1),4200,100,27840.37607500502
Proportional-(tasks/res),4200,100,15720.429685541749
Proportional-(tasks),4200,100,16198.180329398567
FedAvg,4200,100,18108.220815432356
Fed-LBAP,4200,100,8578.491038727972
OLAR,4200,100,8578.491038727972
Proportional-(1),4300,100,28595.117678394898
Proportional-(tasks/res),4300,100,16467.831791414228
Proportional-(tasks),4300,100,16980.85936541501
FedAvg,4300,100,18957.92562814995
Fed-LBAP,4300,100,8945.130729461269
OLAR,4300,100,8945.130729461269
Proportional-(1),4400,100,30134.883603143928
Proportional-(tasks/res),4400,100,17232.595380574912
Proportional-(tasks),4400,100,17781.99871778397
FedAvg,4400,100,19827.11892332814
Fed-LBAP,4400,100,9364.27897229563
OLAR,4400,100,9364.27897229563
Proportional-(1),4500,100,31715.026485185324
Proportional-(tasks/res),4500,100,18014.720453023805
Proportional-(tasks),4500,100,18601.59838650543
FedAvg,4500,100,20715.800700966927
Fed-LBAP,4500,100,9806.646967145374
OLAR,4500,100,9806.646967145374
Proportional-(1),4600,100,32520.23928519065
Proportional-(tasks/res),4600,100,18814.207008760906
Proportional-(tasks),4600,100,19439.6583715794
FedAvg,4600,100,21623.970961066305
Fed-LBAP,4600,100,10258.318536018094
OLAR,4600,100,10258.318536018094
Proportional-(1),4700,100,34160.947603170585
Proportional-(tasks/res),4700,100,19631.055047786216
Proportional-(tasks),4700,100,20296.17867300588
FedAvg,4700,100,22551.62970362628
Fed-LBAP,4700,100,10665.601292277706
OLAR,4700,100,10665.601292277706
Proportional-(1),4800,100,35842.032878442886
Proportional-(tasks/res),4800,100,20465.264570099735
Proportional-(tasks),4800,100,21171.159290784875
FedAvg,4800,100,23498.77692864685
Fed-LBAP,4800,100,11140.324393849858
OLAR,4800,100,11140.324393849858
Proportional-(1),4900,100,37563.49511100754
Proportional-(tasks/res),4900,100,21316.835575701458
Proportional-(tasks),4900,100,22064.600224916376
FedAvg,4900,100,24465.412636128014
Fed-LBAP,4900,100,11595.700951937572
OLAR,4900,100,11595.700951937572
Proportional-(1),5000,100,38439.3675862745
Proportional-(tasks/res),5000,100,22185.768064591386
Proportional-(tasks),5000,100,22976.501475400382
FedAvg,5000,100,25451.536826069776
Fed-LBAP,5000,100,12032.438392799137
OLAR,5000,100,12032.438392799137
Proportional-(1),5100,100,40221.39525477771
Proportional-(tasks/res),5100,100,23072.062036769526
Proportional-(tasks),5100,100,23439.37471927458
FedAvg,5100,100,26457.14949847213
Fed-LBAP,5100,100,12505.961497797232
OLAR,5100,100,12505.961497797232
Proportional-(1),5200,100,42043.79988057327
Proportional-(tasks/res),5200,100,23975.71749223588
Proportional-(tasks),5200,100,24378.96644428735
FedAvg,5200,100,27482.25065333508
Fed-LBAP,5200,100,12990.884232264983
OLAR,5200,100,12990.884232264983
Proportional-(1),5300,100,43906.5814636612
Proportional-(tasks/res),5300,100,24896.734430990433
Proportional-(tasks),5300,100,25337.018485652632
FedAvg,5300,100,28526.840290658623
Fed-LBAP,5300,100,13502.343767504739
OLAR,5300,100,13502.343767504739
Proportional-(1),5400,100,44853.113614189795
Proportional-(tasks/res),5400,100,25835.1128530332
Proportional-(tasks),5400,100,26313.530843370423
FedAvg,5400,100,29590.918410442762
Fed-LBAP,5400,100,13964.594465170812
OLAR,5400,100,13964.594465170812
Proportional-(1),5500,100,46776.46063321627
Proportional-(tasks/res),5500,100,26790.85275836417
Proportional-(tasks),5500,100,27308.503517440724
FedAvg,5500,100,30674.485012687495
Fed-LBAP,5500,100,14508.214567750916
OLAR,5500,100,14508.214567750916
Proportional-(1),5600,100,48740.1846095351
Proportional-(tasks/res),5600,100,27763.95414698335
Proportional-(tasks),5600,100,28321.936507863535
FedAvg,5600,100,31777.540097392826
Fed-LBAP,5600,100,15029.357522384842
OLAR,5600,100,15029.357522384842
Proportional-(1),5700,100,50744.285543146296
Proportional-(tasks/res),5700,100,28754.417018890737
Proportional-(tasks),5700,100,29353.82981463885
FedAvg,5700,100,32900.08366455875
Fed-LBAP,5700,100,15562.873277902941
OLAR,5700,100,15562.873277902941
Proportional-(1),5800,100,51761.477368936525
Proportional-(tasks/res),5800,100,29762.241374086338
Proportional-(tasks),5800,100,30404.18343776668
FedAvg,5800,100,34042.11571418526
Fed-LBAP,5800,100,16087.711782540191
OLAR,5800,100,16087.711782540191
Proportional-(1),5900,100,53826.14373848627
Proportional-(tasks/res),5900,100,30787.42721257014
Proportional-(tasks),5900,100,31472.997377247015
FedAvg,5900,100,35203.636246272385
Fed-LBAP,5900,100,16649.49662978675
OLAR,5900,100,16649.49662978675
Proportional-(1),6000,100,55931.18706532836
Proportional-(tasks/res),6000,100,31829.97453434215
Proportional-(tasks),6000,100,32560.27163307986
FedAvg,6000,100,36384.64526082009
Fed-LBAP,6000,100,17226.932686013242
OLAR,6000,100,17226.932686013242
Proportional-(1),6100,100,58076.60734946282
Proportional-(tasks/res),6100,100,32889.88333940237
Proportional-(tasks),6100,100,33666.006205265214
FedAvg,6100,100,38143.451112616494
Fed-LBAP,6100,100,17782.3633877162
OLAR,6100,100,17782.3633877162
Proportional-(1),6200,100,59164.4588505147
Proportional-(tasks/res),6200,100,33967.1536277508
Proportional-(tasks),6200,100,34790.20109380308
FedAvg,6200,100,39379.945705631704
Fed-LBAP,6200,100,18333.152165223328
OLAR,6200,100,18333.152165223328
Proportional-(1),6300,100,61370.44457058769
Proportional-(tasks/res),6300,100,35061.78539938743
Proportional-(tasks),6300,100,35932.856298693456
FedAvg,6300,100,40636.16530896327
Fed-LBAP,6300,100,18957.92562814995
OLAR,6300,100,18957.92562814995
Proportional-(1),6400,100,63616.80724795306
Proportional-(tasks/res),6400,100,36173.77865431228
Proportional-(tasks),6400,100,37093.971819936334
FedAvg,6400,100,41912.109922611206
Fed-LBAP,6400,100,19554.050862154887
OLAR,6400,100,19554.050862154887
Proportional-(1),6500,100,65903.5468826108
Proportional-(tasks/res),6500,100,37303.13339252533
Proportional-(tasks),6500,100,38273.54765753173
FedAvg,6500,100,43207.77954657552
Fed-LBAP,6500,100,20144.35095923288
OLAR,6500,100,20144.35095923288
Proportional-(1),6600,100,67062.0580589243
Proportional-(tasks/res),6600,100,38449.84961402658
Proportional-(tasks),6600,100,39471.58381147962
FedAvg,6600,100,44523.1741808562
Fed-LBAP,6600,100,20728.872299651135
OLAR,6600,100,20728.872299651135
Proportional-(1),6700,100,69409.36312952057
Proportional-(tasks/res),6700,100,39613.92731881606
Proportional-(tasks),6700,100,40688.080281780036
FedAvg,6700,100,45858.29382545327
Fed-LBAP,6700,100,21343.162999512555
OLAR,6700,100,21343.162999512555
Proportional-(1),6800,100,71797.0451574092
Proportional-(tasks/res),6800,100,40795.366506893726
Proportional-(tasks),6800,100,41303.25113556243
FedAvg,6800,100,47213.1384803667
Fed-LBAP,6800,100,21991.74815686465
OLAR,6800,100,21991.74815686465
Proportional-(1),6900,100,74225.10414259021
Proportional-(tasks/res),6900,100,41995.53552512596
Proportional-(tasks),6900,100,42547.43808039161
FedAvg,6900,100,48587.70814559651
Fed-LBAP,6900,100,22663.842544124298
OLAR,6900,100,22663.842544124298
Proportional-(1),7000,100,75454.27499416535
Proportional-(tasks/res),7000,100,43213.244793334845
Proportional-(tasks),7000,100,43810.085341573285
FedAvg,7000,100,49982.00282114268
Fed-LBAP,7000,100,23306.621023831067
OLAR,7000,100,23306.621023831067
Proportional-(1),7100,100,77942.89941528488
Proportional-(tasks/res),7100,100,44448.3586402435
Proportional-(tasks),7100,100,45091.192919107474
FedAvg,7100,100,51396.02250700524
Fed-LBAP,7100,100,23990.838489096033
OLAR,7100,100,23990.838489096033
Proportional-(1),7200,100,80471.90079369678
Proportional-(tasks/res),7200,100,45700.87706585191
Proportional-(tasks),7200,100,46390.76081299418
FedAvg,7200,100,52829.76720318416
Fed-LBAP,7200,100,24613.453209362226
OLAR,7200,100,24613.453209362226
Proportional-(1),7300,100,83041.27912940105
Proportional-(tasks/res),7300,100,46970.8000701601
Proportional-(tasks),7300,100,47708.78902323339
FedAvg,7300,100,54283.23690967946
Fed-LBAP,7300,100,25310.88191430459
OLAR,7300,100,25310.88191430459
Proportional-(1),7400,100,84341.10965623782
Proportional-(tasks/res),7400,100,48258.127653168056
Proportional-(tasks),7400,100,49045.277549825114
FedAvg,7400,100,55756.431626491125
Fed-LBAP,7400,100,25980.21035844685
OLAR,7400,100,25980.21035844685
Proportional-(1),7500,100,86971.05342788063
Proportional-(tasks/res),7500,100,49562.85981487576
Proportional-(tasks),7500,100,50400.226392769335
FedAvg,7500,100,57249.35135361917
Fed-LBAP,7500,100,26663.784074845735
OLAR,7500,100,26663.784074845735
Proportional-(1),7600,100,89641.37415681579
Proportional-(tasks/res),7600,100,50884.996555283244
Proportional-(tasks),7600,100,51773.63555206607
FedAvg,7600,100,58761.996091063585
Fed-LBAP,7600,100,27382.477346756958
OLAR,7600,100,27382.477346756958
Proportional-(1),7700,100,90991.67588026801
Proportional-(tasks/res),7700,100,52224.53787439049
Proportional-(tasks),7700,100,53165.50502771532
FedAvg,7700,100,60294.365838824364
Fed-LBAP,7700,100,28104.15631824685
OLAR,7700,100,28104.15631824685
Proportional-(1),7800,100,93722.56204514173
Proportional-(tasks/res),7800,100,53581.4837721975
Proportional-(tasks),7800,100,54575.83481971708
FedAvg,7800,100,61846.460596901525
Fed-LBAP,7800,100,28850.236919405128
OLAR,7800,100,28850.236919405128
Proportional-(1),7900,100,96493.8251673078
Proportional-(tasks/res),7900,100,54955.83424870427
Proportional-(tasks),7900,100,56004.624928071345
FedAvg,7900,100,63418.28036529506
Fed-LBAP,7900,100,29553.971443165774
OLAR,7900,100,29553.971443165774
Proportional-(1),8000,100,99305.46524676625
Proportional-(tasks/res),8000,100,56347.58930391081
Proportional-(tasks),8000,100,57451.875352778115
FedAvg,8000,100,65009.82514400497
Fed-LBAP,8000,100,30296.703020863897
OLAR,8000,100,30296.703020863897
Proportional-(1),8100,100,100726.4266454801
Proportional-(tasks/res),8100,100,57756.74893781712
Proportional-(tasks),8100,100,58917.586093837395
FedAvg,8100,100,66621.09493303124
Fed-LBAP,8100,100,31057.76640442216
OLAR,8100,100,31057.76640442216
Proportional-(1),8200,100,103598.63216087708
Proportional-(tasks/res),8200,100,59183.31315042319
Proportional-(tasks),8200,100,60401.7571512492
FedAvg,8200,100,68252.08973237389
Fed-LBAP,8200,100,31793.873905171098
OLAR,8200,100,31793.873905171098
Proportional-(1),8300,100,106511.21463356643
Proportional-(tasks/res),8300,100,60627.28194172903
Proportional-(tasks),8300,100,61904.388525013484
FedAvg,8300,100,69902.80954203292
Fed-LBAP,8300,100,32564.714843436315
OLAR,8300,100,32564.714843436315
Proportional-(1),8400,100,109464.17406354813
Proportional-(tasks/res),8400,100,62088.655311734634
Proportional-(tasks),8400,100,63425.4802151303
FedAvg,8400,100,71573.25436200832
Fed-LBAP,8400,100,33394.722843719435
OLAR,8400,100,33394.722843719435
Proportional-(1),8500,100,110955.79513752362
Proportional-(tasks/res),8500,100,63567.433260440004
Proportional-(tasks),8500,100,64192.948678820896
FedAvg,8500,100,73263.4241923001
Fed-LBAP,8500,100,34177.88718173425
OLAR,8500,100,34177.88718173425
Proportional-(1),8600,100,113969.32000344386
Proportional-(tasks/res),8600,100,65063.615787845134
Proportional-(tasks),8600,100,65741.73084346647
FedAvg,8600,100,74973.31903290823
Fed-LBAP,8600,100,34963.28329638699
OLAR,8600,100,34963.28329638699
Proportional-(1),8700,100,117023.22182665649
Proportional-(tasks/res),8700,100,66577.20289395003
Proportional-(tasks),8700,100,67308.97332446456
FedAvg,8700,100,76702.93888383274
Fed-LBAP,8700,100,35736.747869746374
OLAR,8700,100,35736.747869746374
Proportional-(1),8800,100,120117.50060716146
Proportional-(tasks/res),8800,100,68108.1945787547
Proportional-(tasks),8800,100,68894.67612181515
FedAvg,8800,100,78452.28374507363
Fed-LBAP,8800,100,36590.91023436826
OLAR,8800,100,36590.91023436826
Proportional-(1),8900,100,121679.78135639858
Proportional-(tasks/res),8900,100,69656.59084225912
Proportional-(tasks),8900,100,70498.83923551824
FedAvg,8900,100,80221.35361663089
Fed-LBAP,8900,100,37407.66562658652
OLAR,8900,100,37407.66562658652
Proportional-(1),9000,100,124834.6255728421
Proportional-(tasks/res),9000,100,71222.39168446332
Proportional-(tasks),9000,100,72121.46266557387
FedAvg,9000,100,82010.14849850451
Fed-LBAP,9000,100,38258.92993957385
OLAR,9000,100,38258.92993957385
Proportional-(1),9100,100,128029.84674657798
Proportional-(tasks/res),9100,100,72805.59710536727
Proportional-(tasks),9100,100,73762.54641198198
FedAvg,9100,100,83818.66839069453
Fed-LBAP,9100,100,39071.80610399429
OLAR,9100,100,39071.80610399429
Proportional-(1),9200,100,131265.4448776062
Proportional-(tasks/res),9200,100,74406.20710497099
Proportional-(tasks),9200,100,75422.09047474261
FedAvg,9200,100,85646.9132932009
Fed-LBAP,9200,100,39947.05900386969
OLAR,9200,100,39947.05900386969
Proportional-(1),9300,100,132898.38530210496
Proportional-(tasks/res),9300,100,76024.22168327449
Proportional-(tasks),9300,100,77100.09485385574
FedAvg,9300,100,87494.88320602365
Fed-LBAP,9300,100,40799.25400808042
OLAR,9300,100,40799.25400808042
Proportional-(1),9400,100,136194.54886907176
Proportional-(tasks/res),9400,100,77659.64084027775
Proportional-(tasks),9400,100,78796.5595493214
FedAvg,9400,100,89362.57812916278
Fed-LBAP,9400,100,41717.695372738075
OLAR,9400,100,41717.695372738075
Proportional-(1),9500,100,139531.08939333088
Proportional-(tasks/res),9500,100,79312.46457598076
Proportional-(tasks),9500,100,80511.48456113956
FedAvg,9500,100,91249.99806261828
Fed-LBAP,9500,100,42547.43808039161
OLAR,9500,100,42547.43808039161
Proportional-(1),9600,100,142908.0068748824
Proportional-(tasks/res),9600,100,80982.69289038354
Proportional-(tasks),9600,100,82244.86988931021
FedAvg,9600,100,93157.14300639015
Fed-LBAP,9600,100,43431.94727020076
OLAR,9600,100,43431.94727020076
Proportional-(1),9700,100,144611.6069746428
Proportional-(tasks/res),9700,100,82670.3257834861
Proportional-(tasks),9700,100,83996.7155338334
FedAvg,9700,100,95084.01296047837
Fed-LBAP,9700,100,44374.56446058708
OLAR,9700,100,44374.56446058708
Proportional-(1),9800,100,148049.08989213288
Proportional-(tasks/res),9800,100,84375.36325528841
Proportional-(tasks),9800,100,85767.02149470909
FedAvg,9800,100,97030.60792488299
Fed-LBAP,9800,100,45264.72614354965
OLAR,9800,100,45264.72614354965
Proportional-(1),9900,100,151526.9497669153
Proportional-(tasks/res),9900,100,86097.8053057905
Proportional-(tasks),9900,100,87555.78777193726
FedAvg,9900,100,98996.92789960398
Fed-LBAP,9900,100,46192.042190615066
OLAR,9900,100,46192.042190615066
Proportional-(1),10000,100,153281.02106329112
Proportional-(tasks/res),10000,100,87837.65193499233
Proportional-(tasks),10000,100,89363.01436551797
FedAvg,10000,100,100982.97288464133
Fed-LBAP,10000,100,47063.905755318716
OLAR,10000,100,47063.905755318716
