# Description of the experiment:
#
# - We generate the costs to up to 10.000 tasks for
# 100 to 1.000 resources with steps of 100.
# - All costs follow linear functions with RNG seeds [0..999].
# - We schedule 10.000 tasks.
# - We run OLAR, Fed-LBAP, FedAvg, Random, and Proportional.
# - We use no lower or upper limits.
# - Each sample is composed of 100 executions of the schedulers.
# - We get 50 samples for each pair (scheduler, tasks)
# - The order of execution of the different schedulers is
# randomly defined. We set an initial RNG seed = 1000 and increase
# it every time we need a new order.
Scheduler,Tasks,Resources,Time
Proportional,10000,200,0.0024943989992607385
Random,10000,200,0.03366575100517366
OLAR,10000,200,1.9829562309969333
Fed-LBAP,10000,200,11.935822692001238
FedAvg,10000,200,0.00024957900313893333
Proportional,10000,200,0.0024935959954746068
Random,10000,200,0.03438624699629145
Fed-LBAP,10000,200,11.943712849999429
OLAR,10000,200,1.9700829659996089
FedAvg,10000,200,0.0002479210015735589
OLAR,10000,200,1.9707652279976173
Proportional,10000,200,0.002534986000682693
FedAvg,10000,200,0.00024610100081190467
Fed-LBAP,10000,200,11.913488045000122
Random,10000,200,0.033966287002840545
Fed-LBAP,10000,200,11.945356540003559
OLAR,10000,200,1.9795375809990219
Proportional,10000,200,0.0025293759972555563
FedAvg,10000,200,0.00024872899666661397
Random,10000,200,0.03472721700381953
OLAR,10000,200,1.9796257870038971
FedAvg,10000,200,0.0002444790006848052
Fed-LBAP,10000,200,11.929647993994877
Random,10000,200,0.03429139599757036
Proportional,10000,200,0.0025273139981436543
FedAvg,10000,200,0.00024859299446688965
OLAR,10000,200,1.9805571590040927
Fed-LBAP,10000,200,11.910921595997934
Proportional,10000,200,0.0025552790029905736
Random,10000,200,0.03404072199919028
Random,10000,200,0.03413856899715029
Fed-LBAP,10000,200,11.948831120993418
Proportional,10000,200,0.002506642005755566
FedAvg,10000,200,0.0002457250011502765
OLAR,10000,200,1.9819612089995644
FedAvg,10000,200,0.0002472519990988076
Random,10000,200,0.03400995099946158
OLAR,10000,200,1.9761551449992112
Proportional,10000,200,0.0024978670044220053
Fed-LBAP,10000,200,11.908908684999915
Random,10000,200,0.033991240001341794
Proportional,10000,200,0.0025410960006411187
FedAvg,10000,200,0.00024786799622233957
OLAR,10000,200,1.9724735249983496
Fed-LBAP,10000,200,11.92538960299862
Fed-LBAP,10000,200,11.914742016000673
Proportional,10000,200,0.0025338249979540706
FedAvg,10000,200,0.0002450970059726387
OLAR,10000,200,1.9721134720020927
Random,10000,200,0.034340528000029735
Fed-LBAP,10000,200,11.941747941993526
Proportional,10000,200,0.002506308002921287
Random,10000,200,0.03360871299810242
FedAvg,10000,200,0.0002470820036251098
OLAR,10000,200,1.9806914539949503
Fed-LBAP,10000,200,11.928783152005053
OLAR,10000,200,1.9841391959998873
Proportional,10000,200,0.0025252909981645644
Random,10000,200,0.03364202900411328
FedAvg,10000,200,0.0002490070037310943
Random,10000,200,0.033822846999100875
FedAvg,10000,200,0.00024712600134080276
OLAR,10000,200,1.9784419440038619
Fed-LBAP,10000,200,11.912637073000951
Proportional,10000,200,0.002523729002859909
FedAvg,10000,200,0.000244483002461493
Random,10000,200,0.03435324699967168
OLAR,10000,200,1.9789916549998452
Fed-LBAP,10000,200,11.915866133997042
Proportional,10000,200,0.0025162179954349995
Fed-LBAP,10000,200,11.921510316999047
OLAR,10000,200,1.9763061789999483
Proportional,10000,200,0.0025279580004280433
Random,10000,200,0.0343134779977845
FedAvg,10000,200,0.0002432690016576089
Random,10000,200,0.03444180700171273
FedAvg,10000,200,0.0002486279990989715
Fed-LBAP,10000,200,11.933891248998407
Proportional,10000,200,0.0025344750029034913
OLAR,10000,200,1.9766556819959078
Random,10000,200,0.03365943799872184
Fed-LBAP,10000,200,11.929976997998892
FedAvg,10000,200,0.0002482609997969121
OLAR,10000,200,1.979150818006019
Proportional,10000,200,0.002525187999708578
OLAR,10000,200,1.9836725510031101
FedAvg,10000,200,0.0002444359997753054
Random,10000,200,0.03380529599962756
