# Description of the experiment:
#
# - We generate the costs to up to 10.000 tasks for 10 and 100 resources.
# Costs come from a mix of costs function (recursive, linear, nlogn, quadratic).
# For 10 resources, we use (3, 3, 2, 2), while we use 25 of each for
# 100 resources.
# - We use RNG seeds [400..499].
# - We schedule from 1.000 to 10.000 tasks in increments of 100.
# - We run OLAR, Fed-LBAP, FedAvg, Random, and Proportional.
# -- For Random, we generate three different results using three
# starting RNG seeds (13000, 14000, 15000). We increment the starting RNG seed
# each time we change the number of tasks.
# -- For Proportional, we generate three different results using
# three different values for k (1, #tasks/#resources, #tasks)
# - We use no lower or upper limits.
# - Every result is verified and logged to a CSV file.
Scheduler,Tasks,Resources,Makespan
Random-(seed:15000),2400,10,237134.82141776418
Proportional-(1),2400,10,189041.1384243199
Proportional-(tasks/res),2400,10,2013.9795152900388
Proportional-(tasks),2400,10,2000.7208192665037
FedAvg,2400,10,367468.83784930315
Fed-LBAP,2400,10,1877.661051364581
OLAR,2400,10,1877.661051364581
Random-(seed:13000),2500,10,1335624.3499436711
Random-(seed:14000),2500,10,573701.0664824707
Random-(seed:15000),2500,10,627339.0626140567
Proportional-(1),2500,10,204695.6876541041
Proportional-(tasks/res),2500,10,2078.219924461944
Proportional-(tasks),2500,10,2088.086692695369
FedAvg,2500,10,398664.0515239598
Fed-LBAP,2500,10,1957.4574563406666
OLAR,2500,10,1957.4574563406666
Random-(seed:13000),2600,10,134953.22729109973
Random-(seed:14000),2600,10,566089.6355934031
Random-(seed:15000),2600,10,1509926.8663308676
Proportional-(1),2600,10,220972.8944723391
Proportional-(tasks/res),2600,10,2143.8669367417406
Proportional-(tasks),2600,10,2161.629082033243
FedAvg,2600,10,431129.99497096497
Fed-LBAP,2600,10,2036.3996500480282
OLAR,2600,10,2036.3996500480282
Random-(seed:13000),2700,10,1642817.261226426
Random-(seed:14000),2700,10,1070661.3115091594
Random-(seed:15000),2700,10,649498.68994178
Proportional-(1),2700,10,240337.85441373108
Proportional-(tasks/res),2700,10,2198.388835789848
Proportional-(tasks),2700,10,2239.8736356632985
FedAvg,2700,10,464866.6681903186
Fed-LBAP,2700,10,2118.670428989607
OLAR,2700,10,2118.670428989607
Random-(seed:13000),2800,10,749641.1411448984
Random-(seed:14000),2800,10,698178.028048583
Random-(seed:15000),2800,10,458017.67516466003
Proportional-(1),2800,10,257949.32749293195
Proportional-(tasks/res),2800,10,2289.6944316767062
Proportional-(tasks),2800,10,2324.028919279839
FedAvg,2800,10,499874.0711820209
Fed-LBAP,2800,10,2192.0920805807696
OLAR,2800,10,2192.0920805807696
Random-(seed:13000),2900,10,1312421.305195187
Random-(seed:14000),2900,10,424535.14789977606
