# Description of the experiment:
#
# - We generate the costs to up to 10.000 tasks for 10 and 100 resources.
# All costs follow linear functions with RNG seeds [600..699].
# - We schedule from 1.000 to 10.000 tasks in increments of 100.
# - We run OLAR, and the extended versions of Fed-LBAP, FedAvg, and
# Proportional.
# -- For Proportional, we generate three different results using
# three different values for k (1, #tasks/#resources, #tasks)
# - All resources have a lower limit of 4, except the resource with the
# highest cost for the number of tasks. That resource gets a minimum of
# (tasks/resources)/4.
# - All resources have an upper limit of 2*(tasks/resources), except the
# resource with the lowest cost for the number of tasks. That resource
# gets an upper limit of (tasks/resources)/2.
# - Every result is verified and logged to a CSV file.
Scheduler,Tasks,Resources,Makespan
Proportional-(1),3200,10,2201.042231367775
Proportional-(tasks/res),3200,10,1148.9702789201783
Proportional-(tasks),3200,10,1148.222605392001
FedAvg,3200,10,3346.9105275366896
Fed-LBAP,3200,10,1145.8118606496523
OLAR,3200,10,1145.8118606496523
Proportional-(1),3300,10,2271.6224749792564
Proportional-(tasks/res),3300,10,1183.5103859689164
Proportional-(tasks),3300,10,1184.7936362323474
FedAvg,3300,10,3455.760508908037
Fed-LBAP,3300,10,1181.3969314015028
OLAR,3300,10,1181.3969314015028
Proportional-(1),3400,10,2342.202718590738
Proportional-(tasks/res),3400,10,1220.5127376109956
Proportional-(tasks),3400,10,1220.0799803733707
FedAvg,3400,10,3554.715037427444
Fed-LBAP,3400,10,1217.2942596687656
OLAR,3400,10,1217.2942596687656
Proportional-(1),3500,10,2406.901275234596
Proportional-(tasks/res),3500,10,1254.090629580398
Proportional-(tasks),3500,10,1255.3663245143944
FedAvg,3500,10,3663.565018798791
Fed-LBAP,3500,10,1253.1609280055804
OLAR,3500,10,1253.1609280055804
Proportional-(1),3600,10,2477.481518846078
Proportional-(tasks/res),3600,10,1289.3807513861386
Proportional-(tasks),3600,10,1290.652668655418
FedAvg,3600,10,3762.5195473181975
Fed-LBAP,3600,10,1288.4472721466038
OLAR,3600,10,1288.4472721466038
Proportional-(1),3700,10,2548.0617624575593
Proportional-(tasks/res),3700,10,1325.1784804944132
Proportional-(tasks),3700,10,1328.1444093052553
FedAvg,3700,10,3871.3695286895445
Fed-LBAP,3700,10,1324.047897168054
OLAR,3700,10,1324.047897168054
Proportional-(1),3800,10,2612.7603191014173
Proportional-(tasks/res),3800,10,1359.9609949976202
Proportional-(tasks),3800,10,1363.430753446279
FedAvg,3800,10,3970.324057208951
Fed-LBAP,3800,10,1359.2550154926766
OLAR,3800,10,1359.2550154926766
Proportional-(1),3900,10,2683.340562712899
Proportional-(tasks/res),3900,10,1397.5063157043812
Proportional-(tasks),3900,10,1398.7170975873025
FedAvg,3900,10,4079.174038580298
Fed-LBAP,3900,10,1395.2511168033611
OLAR,3900,10,1395.2511168033611
Proportional-(1),4000,10,2753.9208063243805
Proportional-(tasks/res),4000,10,1431.8696970372105
Proportional-(tasks),4000,10,1434.003441728326
FedAvg,4000,10,4188.024019951646
Fed-LBAP,4000,10,1430.6053071976705
OLAR,4000,10,1430.6053071976705
Proportional-(1),4100,10,2824.501049935862
Proportional-(tasks/res),4100,10,1468.159710002286
Proportional-(tasks),4100,10,1469.2897858693495
FedAvg,4100,10,4286.978548471053
Fed-LBAP,4100,10,1466.7744856679658
OLAR,4100,10,1466.7744856679658
Proportional-(1),4200,10,2889.1996065797202
Proportional-(tasks/res),4200,10,1502.2839336864556
Proportional-(tasks),4200,10,1504.5761300103732
FedAvg,4200,10,4395.8285298424
Fed-LBAP,4200,10,1501.7984761255743
OLAR,4200,10,1501.7984761255743
Proportional-(1),4300,10,2959.7798501912016
Proportional-(tasks/res),4300,10,1539.7021686931032
Proportional-(tasks),4300,10,1539.8624741513966
FedAvg,4300,10,4494.783058361806
Fed-LBAP,4300,10,1537.6570776425826
OLAR,4300,10,1537.6570776425826
Proportional-(1),4400,10,3030.360093802683
Proportional-(tasks/res),4400,10,1575.624467039313
Proportional-(tasks),4400,10,1575.1488182924202
FedAvg,4400,10,4603.633039733153
Fed-LBAP,4400,10,1572.8126722169407
OLAR,4400,10,1572.8126722169407
Proportional-(1),4500,10,3095.0586504465414
Proportional-(tasks/res),4500,10,1611.2446273839205
Proportional-(tasks),4500,10,1612.6405589422577
FedAvg,4500,10,4702.58756825256
Fed-LBAP,4500,10,1609.2749436595984
OLAR,4500,10,1609.2749436595984
Proportional-(1),4600,10,3165.6388940580227
Proportional-(tasks/res),4600,10,1645.3241586053718
Proportional-(tasks),4600,10,1647.926903083281
FedAvg,4600,10,4811.437549623907
Fed-LBAP,4600,10,1644.2642237027592
OLAR,4600,10,1644.2642237027592
Proportional-(1),4700,10,3236.219137669504
Proportional-(tasks/res),4700,10,1682.7870860747375
Proportional-(tasks),4700,10,1683.2132472243047
FedAvg,4700,10,4910.3920781433135
Fed-LBAP,4700,10,1680.5199702048574
OLAR,4700,10,1680.5199702048574
Proportional-(1),4800,10,3300.9176943133625
Proportional-(tasks/res),4800,10,1716.8495619454252
Proportional-(tasks),4800,10,1718.4995913653283
FedAvg,4800,10,5019.2420595146605
Fed-LBAP,4800,10,1715.72708852948
OLAR,4800,10,1715.72708852948
Proportional-(1),4900,10,3371.497937924844
Proportional-(tasks/res),4900,10,1754.3295447655548
Proportional-(tasks),4900,10,1753.7859355063517
FedAvg,4900,10,5128.092040886008
Fed-LBAP,4900,10,1751.5805389975378
OLAR,4900,10,1751.5805389975378
Proportional-(1),5000,10,3442.0781815363252
Proportional-(tasks/res),5000,10,1789.324143634133
Proportional-(tasks),5000,10,1789.0722796473754
FedAvg,5000,10,5227.046569405415
Fed-LBAP,5000,10,1786.8668831385614
OLAR,5000,10,1786.8668831385614
Proportional-(1),5100,10,3506.7767381801837
Proportional-(tasks/res),5100,10,1824.6142654398736
Proportional-(tasks),5100,10,1824.3586237883987
FedAvg,5100,10,5335.896550776762
Fed-LBAP,5100,10,1822.9014865611744
OLAR,5100,10,1822.9014865611744
Proportional-(1),5200,10,3577.356981791665
Proportional-(tasks/res),5200,10,1859.9043872456145
Proportional-(tasks),5200,10,1861.8503644382363
FedAvg,5200,10,5434.851079296168
Fed-LBAP,5200,10,1858.701462653654
OLAR,5200,10,1858.701462653654
Proportional-(1),5300,10,3647.9372254031464
Proportional-(tasks/res),5300,10,1895.6630702955586
Proportional-(tasks),5300,10,1897.13670857926
FedAvg,5300,10,5543.701060667516
Fed-LBAP,5300,10,1893.9631250478817
OLAR,5300,10,1893.9631250478817
Proportional-(1),5400,10,3718.517469014628
Proportional-(tasks/res),5400,10,1931.8607697091766
Proportional-(tasks),5400,10,1932.4230527202835
FedAvg,5400,10,5642.655589186922
Fed-LBAP,5400,10,1929.67648838367
OLAR,5400,10,1929.67648838367
Proportional-(1),5500,10,3783.216025658486
Proportional-(tasks/res),5500,10,1966.404082658274
Proportional-(tasks),5500,10,1967.709396861307
FedAvg,5500,10,5751.505570558269
Fed-LBAP,5500,10,1965.1088515804445
OLAR,5500,10,1965.1088515804445
Proportional-(1),5600,10,3853.7962692699675
Proportional-(tasks/res),5600,10,2001.9765171568451
Proportional-(tasks),5600,10,2002.9957410023305
FedAvg,5600,10,5850.460099077675
Fed-LBAP,5600,10,2000.7903444935166
OLAR,5600,10,2000.7903444935166
Proportional-(1),5700,10,3918.494825913826
Proportional-(tasks/res),5700,10,2037.6513717875919
Proportional-(tasks),5700,10,2038.7138769756655
FedAvg,5700,10,5959.310080449023
Fed-LBAP,5700,10,2036.2125340900795
OLAR,5700,10,2036.2125340900795
Proportional-(1),5800,10,3989.0750695253073
Proportional-(tasks/res),5800,10,2073.5189758476627
Proportional-(tasks),5800,10,2074.476578645692
FedAvg,5800,10,6068.16006182037
Fed-LBAP,5800,10,2071.6265398437017
OLAR,5800,10,2071.6265398437017
Proportional-(1),5900,10,4059.655313136789
Proportional-(tasks/res),5900,10,2109.978921044108
Proportional-(tasks),5900,10,2111.060169934215
FedAvg,5900,10,6167.114590339776
Fed-LBAP,5900,10,2107.316216599714
OLAR,5900,10,2107.316216599714
Proportional-(1),6000,10,4124.353869780647
Proportional-(tasks/res),6000,10,2145.0614345384797
Proportional-(tasks),6000,10,2146.3465140752387
FedAvg,6000,10,6275.964571711123
Fed-LBAP,6000,10,2142.601565573718
OLAR,6000,10,2142.601565573718
Proportional-(1),6100,10,4200.815800359752
Proportional-(tasks/res),6100,10,2180.145950046228
Proportional-(tasks),6100,10,2181.6328582162623
FedAvg,6100,10,6374.919100230531
Fed-LBAP,6100,10,2178.4198991093494
OLAR,6100,10,2178.4198991093494
Proportional-(1),6200,10,4265.51435700361
Proportional-(tasks/res),6200,10,2216.6038932292972
Proportional-(tasks),6200,10,2216.9192023572855
FedAvg,6200,10,6483.769081601878
Fed-LBAP,6200,10,2213.9511151587963
OLAR,6200,10,2213.9511151587963
Proportional-(1),6300,10,4336.094600615092
Proportional-(tasks/res),6300,10,2251.3932391755457
Proportional-(tasks),6300,10,2252.205546498309
FedAvg,6300,10,6582.723610121284
