# Description of the experiment:
#
# - We generate the costs to up to 10.000 tasks for 10 and 100 resources.
# All costs follow linear functions with RNG seeds [100..199].
# - We schedule from 1.000 to 10.000 tasks in increments of 100.
# - We run OLAR, Fed-LBAP, FedAvg, Random, and Proportional.
# -- For Random, we generate three different results using three
# starting RNG seeds (4000, 5000, 6000). We increment the starting RNG seed
# each time we change the number of tasks.
# -- For Proportional, we generate three different results using
# three different values for k (1, #tasks/#resources, #tasks)
# - We use no lower or upper limits.
# - Every result is verified and logged to a CSV file.
Scheduler,Tasks,Resources,Makespan
Random-(seed:5000),7400,10,11545.944192693416
Random-(seed:6000),7400,10,5383.045678031496
Proportional-(1),7400,10,5274.895114934323
Proportional-(tasks/res),7400,10,2712.422111496337
Proportional-(tasks),7400,10,2712.422111496337
FedAvg,7400,10,7096.75952590409
Fed-LBAP,7400,10,2708.927050185726
OLAR,7400,10,2708.927050185726
Random-(seed:4000),7500,10,8005.903996766434
Random-(seed:5000),7500,10,6303.950356147068
Random-(seed:6000),7500,10,10117.21894409081
Proportional-(1),7500,10,5342.016435338473
Proportional-(tasks/res),7500,10,2754.9254043324404
Proportional-(tasks),7500,10,2748.443289619848
FedAvg,7500,10,7192.647126481446
Fed-LBAP,7500,10,2745.6101650344826
OLAR,7500,10,2745.6101650344826
Random-(seed:4000),7600,10,10686.705593975012
Random-(seed:5000),7600,10,10040.508863628924
Random-(seed:6000),7600,10,12025.382195580196
Proportional-(1),7600,10,5418.726515800357
Proportional-(tasks/res),7600,10,2790.344815029193
Proportional-(tasks),7600,10,2790.344815029193
FedAvg,7600,10,7288.534727058802
Fed-LBAP,7600,10,2782.8355187712186
OLAR,7600,10,2782.8355187712186
Random-(seed:4000),7700,10,10107.995064978319
Random-(seed:5000),7700,10,11239.103870845876
Random-(seed:6000),7700,10,9839.144902416476
Proportional-(1),7700,10,5485.847836204507
Proportional-(tasks/res),7700,10,2825.764225725946
Proportional-(tasks),7700,10,2825.764225725946
FedAvg,7700,10,7384.422327636158
Fed-LBAP,7700,10,2818.8495284620176
OLAR,7700,10,2818.8495284620176
Random-(seed:4000),7800,10,11239.103870845876
Random-(seed:5000),7800,10,10184.340264494958
Random-(seed:6000),7800,10,11219.926350730406
Proportional-(1),7800,10,5562.557916666392
Proportional-(tasks/res),7800,10,2861.1836364226983
Proportional-(tasks),7800,10,2861.1836364226983
FedAvg,7800,10,7480.3099282135145
Fed-LBAP,7800,10,2855.299480206726
OLAR,7800,10,2855.299480206726
Random-(seed:4000),7900,10,8230.766298050421
Random-(seed:5000),7900,10,9786.444788859657
Random-(seed:6000),7900,10,9019.443753632999
Proportional-(1),7900,10,5629.679237070541
Proportional-(tasks/res),7900,10,2896.6030471194513
Proportional-(tasks),7900,10,2896.6030471194513
FedAvg,7900,10,7576.197528790871
Fed-LBAP,7900,10,2891.8343494616433
OLAR,7900,10,2891.8343494616433
Random-(seed:4000),8000,10,11766.485674021334
Random-(seed:5000),8000,10,8363.095949340699
Random-(seed:6000),8000,10,13645.882645337515
Proportional-(1),8000,10,5696.80055747469
Proportional-(tasks/res),8000,10,2932.523538074246
Proportional-(tasks),8000,10,2932.523538074246
FedAvg,8000,10,7672.085129368227
Fed-LBAP,8000,10,2928.719719672844
OLAR,8000,10,2928.719719672844
Random-(seed:4000),8100,10,16551.276942831406
Random-(seed:5000),8100,10,10647.740454480701
Random-(seed:6000),8100,10,8037.076108361883
Proportional-(1),8100,10,5773.510637936575
Proportional-(tasks/res),8100,10,2974.5257506523076
Proportional-(tasks),8100,10,2969.3395877651255
FedAvg,8100,10,7767.972729945583
Fed-LBAP,8100,10,2965.1657110016777
OLAR,8100,10,2965.1657110016777
Random-(seed:4000),8200,10,8559.208977585646
Random-(seed:5000),8200,10,12034.970955637933
Random-(seed:6000),8200,10,10635.011987208532
Proportional-(1),8200,10,5840.631958340725
Proportional-(tasks/res),8200,10,3009.94516134906
Proportional-(tasks),8200,10,3006.155637456005
FedAvg,8200,10,7863.860330522939
Fed-LBAP,8200,10,3002.032164784837
OLAR,8200,10,3002.032164784837
Random-(seed:4000),8300,10,8863.13706564127
Random-(seed:5000),8300,10,9831.723661543647
Random-(seed:6000),8300,10,7527.978952631211
Proportional-(1),8300,10,5917.34203880261
Proportional-(tasks/res),8300,10,3045.364572045813
Proportional-(tasks),8300,10,3045.364572045813
FedAvg,8300,10,7959.747931100295
Fed-LBAP,8300,10,3038.2806899064626
OLAR,8300,10,3038.2806899064626
Random-(seed:4000),8400,10,10788.432148132302
Random-(seed:5000),8400,10,12677.417879506218
Random-(seed:6000),8400,10,7699.475137599128
Proportional-(1),8400,10,5984.4633592067585
Proportional-(tasks/res),8400,10,3080.783982742566
Proportional-(tasks),8400,10,3080.783982742566
FedAvg,8400,10,8055.635531677652
Fed-LBAP,8400,10,3074.9491529299225
OLAR,8400,10,3074.9491529299225
Random-(seed:4000),8500,10,9187.109218490456
Random-(seed:5000),8500,10,9461.236349923554
Random-(seed:6000),8500,10,7218.808178981357
Proportional-(1),8500,10,6061.173439668643
Proportional-(tasks/res),8500,10,3116.603786528644
Proportional-(tasks),8500,10,3116.603786528644
FedAvg,8500,10,8151.523132255007
Fed-LBAP,8500,10,3111.6081212140493
OLAR,8500,10,3111.6081212140493
Random-(seed:4000),8600,10,11641.831793270772
Random-(seed:5000),8600,10,9252.612068341903
Random-(seed:6000),8600,10,5956.3376593656885
Proportional-(1),8600,10,6137.883520130528
Proportional-(tasks/res),8600,10,3153.4198362195234
Proportional-(tasks),8600,10,3153.4198362195234
FedAvg,8600,10,8247.410732832364
Fed-LBAP,8600,10,3147.28382793771
OLAR,8600,10,3147.28382793771
Random-(seed:4000),8700,10,12178.802356503966
Random-(seed:5000),8700,10,6454.312602035804
Random-(seed:6000),8700,10,9038.328861936385
Proportional-(1),8700,10,6195.416080476943
Proportional-(tasks/res),8700,10,3194.1260969721748
Proportional-(tasks),8700,10,3190.235885910403
FedAvg,8700,10,8343.29833340972
Fed-LBAP,8700,10,3184.28600221368
OLAR,8700,10,3184.28600221368
Random-(seed:4000),8800,10,14528.048570649193
Random-(seed:5000),8800,10,7663.549893655478
Random-(seed:6000),8800,10,8191.082635588209
Proportional-(1),8800,10,6272.1261609388275
Proportional-(tasks/res),8800,10,3229.5455076689273
Proportional-(tasks),8800,10,3227.0519356012824
FedAvg,8800,10,8439.185933987077
Fed-LBAP,8800,10,3220.984866865074
OLAR,8800,10,3220.984866865074
Random-(seed:4000),8900,10,11886.831890399784
Random-(seed:5000),8900,10,11641.831793270772
Random-(seed:6000),8900,10,8362.475853525191
Proportional-(1),8900,10,6339.247481342976
Proportional-(tasks/res),8900,10,3264.96491836568
Proportional-(tasks),8900,10,3264.96491836568
FedAvg,8900,10,8535.073534564433
Fed-LBAP,8900,10,3257.88103622633
OLAR,8900,10,3257.88103622633
Random-(seed:4000),9000,10,10347.349185476463
Random-(seed:5000),9000,10,11302.354797985123
Random-(seed:6000),9000,10,13858.467948811907
Proportional-(1),9000,10,6415.957561804861
Proportional-(tasks/res),9000,10,3300.684034983042
Proportional-(tasks),9000,10,3300.384329062433
FedAvg,9000,10,8630.96113514179
Fed-LBAP,9000,10,3293.884993437946
OLAR,9000,10,3293.884993437946
Random-(seed:4000),9100,10,8454.930991706178
Random-(seed:5000),9100,10,9399.876267105421
Random-(seed:6000),9100,10,6866.629284518435
Proportional-(1),9100,10,6483.078882209011
Proportional-(tasks/res),9100,10,3337.5000846739213
Proportional-(tasks),9100,10,3335.8037397591856
FedAvg,9100,10,8726.848735719146
Fed-LBAP,9100,10,3330.5130301029217
OLAR,9100,10,3330.5130301029217
Random-(seed:4000),9200,10,16417.034302023105
Random-(seed:5000),9200,10,10228.421061347277
Random-(seed:6000),9200,10,17826.582030510242
Proportional-(1),9200,10,6559.788962670896
Proportional-(tasks/res),9200,10,3374.3161343648007
Proportional-(tasks),9200,10,3371.2231504559386
FedAvg,9200,10,8822.7363362965
Fed-LBAP,9200,10,3367.1787108729386
OLAR,9200,10,3367.1787108729386
Random-(seed:4000),9300,10,7876.5721910828925
Random-(seed:5000),9300,10,11008.97362946022
Random-(seed:6000),9300,10,11987.027155349255
Proportional-(1),9300,10,6626.910283075044
Proportional-(tasks/res),9300,10,3411.13218405568
Proportional-(tasks),9300,10,3406.6425611526915
FedAvg,9300,10,8918.623936873857
Fed-LBAP,9300,10,3403.844391642956
OLAR,9300,10,3403.844391642956
Random-(seed:4000),9400,10,11815.210660561803
Random-(seed:5000),9400,10,11653.041053433919
Random-(seed:6000),9400,10,12859.604320603195
Proportional-(1),9400,10,6694.031603479194
Proportional-(tasks/res),9400,10,3449.145853988795
Proportional-(tasks),9400,10,3442.061971849444
FedAvg,9400,10,9014.511537451213
Fed-LBAP,9400,10,3440.5100724129734
OLAR,9400,10,3440.5100724129734
Random-(seed:4000),9500,10,11197.726693676706
Random-(seed:5000),9500,10,17721.10566987515
Random-(seed:6000),9500,10,13635.768370374895
Proportional-(1),9500,10,6770.741683941079
Proportional-(tasks/res),9500,10,3484.764283437439
Proportional-(tasks),9500,10,3484.5652646855474
FedAvg,9500,10,9110.39913802857
Fed-LBAP,9500,10,3477.119234826098
OLAR,9500,10,3477.119234826098
Random-(seed:4000),9600,10,8953.322276264178
Random-(seed:5000),9600,10,10165.162744379488
Random-(seed:6000),9600,10,8621.372375084053
Proportional-(1),9600,10,6837.863004345229
Proportional-(tasks/res),9600,10,3519.9846753823003
Proportional-(tasks),9600,10,3519.9846753823003
FedAvg,9600,10,9206.286738605926
Fed-LBAP,9600,10,3512.9007932429495
OLAR,9600,10,3512.9007932429495
Random-(seed:4000),9700,10,8141.934372197272
Random-(seed:5000),9700,10,13166.444642450735
Random-(seed:6000),9700,10,9271.020093187342
Proportional-(1),9700,10,6914.573084807113
Proportional-(tasks/res),9700,10,3555.404086079053
Proportional-(tasks),9700,10,3555.404086079053
FedAvg,9700,10,9302.174339183282
Fed-LBAP,9700,10,3549.197626124096
OLAR,9700,10,3549.197626124096
Random-(seed:4000),9800,10,14193.56814846298
Random-(seed:5000),9800,10,13137.678362277527
Random-(seed:6000),9800,10,14489.69353041825
Proportional-(1),9800,10,6981.694405211262
Proportional-(tasks/res),9800,10,3590.823496775806
Proportional-(tasks),9800,10,3590.823496775806
FedAvg,9800,10,9398.061939760639
Fed-LBAP,9800,10,3587.1484018657316
OLAR,9800,10,3587.1484018657316
Random-(seed:4000),9900,10,9819.967382301005
Random-(seed:5000),9900,10,12525.860178106479
Random-(seed:6000),9900,10,8676.104396068578
Proportional-(1),9900,10,7058.404485673147
Proportional-(tasks/res),9900,10,3626.2429074725587
Proportional-(tasks),9900,10,3626.2429074725587
FedAvg,9900,10,9493.949540337995
Fed-LBAP,9900,10,3623.1624115565305
OLAR,9900,10,3623.1624115565305
Random-(seed:4000),10000,10,11124.03875015305
Random-(seed:5000),10000,10,13702.607390834664
Random-(seed:6000),10000,10,9628.192181146293
Proportional-(1),10000,10,7125.525806077297
Proportional-(tasks/res),10000,10,3668.746200308662
Proportional-(tasks),10000,10,3662.708523610024
FedAvg,10000,10,9589.83714091535
Fed-LBAP,10000,10,3659.1764212473295
OLAR,10000,10,3659.1764212473295
Random-(seed:4000),1000,100,174.14513582144232
Random-(seed:5000),1000,100,168.91208482280703
Random-(seed:6000),1000,100,140.31605944504366
Proportional-(1),1000,100,96.96468375709155
Proportional-(tasks/res),1000,100,58.01843010809617
Proportional-(tasks),1000,100,52.96955139491197
FedAvg,1000,100,107.10509225740238
Fed-LBAP,1000,100,45.432576942504085
OLAR,1000,100,45.432576942504085
Random-(seed:4000),1100,100,208.7222066191808
Random-(seed:5000),1100,100,179.8316362865508
Random-(seed:6000),1100,100,175.04249607565598
Proportional-(1),1100,100,96.96468375709155
Proportional-(tasks/res),1100,100,59.17357737724481
Proportional-(tasks),1100,100,58.01843010809617
FedAvg,1100,100,116.92242468726363
Fed-LBAP,1100,100,49.02636944944681
OLAR,1100,100,49.02636944944681
Random-(seed:4000),1200,100,209.26530030557234
Random-(seed:5000),1200,100,190.38975430879103
Random-(seed:6000),1200,100,208.7222066191808
Proportional-(1),1200,100,106.55344381482716
Proportional-(tasks/res),1200,100,64.04927740462031
Proportional-(tasks),1200,100,59.18179243186505
FedAvg,1200,100,126.73975711712487
Fed-LBAP,1200,100,52.867176338677055
OLAR,1200,100,52.867176338677055
Random-(seed:4000),1300,100,212.0298044499189
Random-(seed:5000),1300,100,256.87315717356415
Random-(seed:6000),1300,100,195.08576029049163
Proportional-(1),1300,100,116.14220387256279
Proportional-(tasks/res),1300,100,67.83576253795741
Proportional-(tasks),1300,100,64.04927740462031
FedAvg,1300,100,136.5570895469861
Fed-LBAP,1300,100,56.761444729247
OLAR,1300,100,56.761444729247
Random-(seed:4000),1400,100,216.57699728561917
Random-(seed:5000),1400,100,213.00633597474976
Random-(seed:6000),1400,100,220.54339065915306
Proportional-(1),1400,100,125.7309639302984
Proportional-(tasks/res),1400,100,73.58225989718275
Proportional-(tasks),1400,100,67.83576253795741
FedAvg,1400,100,146.37442197684734
Fed-LBAP,1400,100,60.4399717459783
OLAR,1400,100,60.4399717459783
Random-(seed:4000),1500,100,231.81133094219607
Random-(seed:5000),1500,100,237.61277695181082
Random-(seed:6000),1500,100,272.5286714506982
Proportional-(1),1500,100,135.319723988034
Proportional-(tasks/res),1500,100,73.98799349008173
Proportional-(tasks),1500,100,71.60627450577121
FedAvg,1500,100,156.19175440670858
Fed-LBAP,1500,100,64.1380000471151
OLAR,1500,100,64.1380000471151
Random-(seed:4000),1600,100,291.23964482020796
Random-(seed:5000),1600,100,257.80777518539503
Random-(seed:6000),1600,100,262.6903178877726
Proportional-(1),1600,100,144.90848404576963
Proportional-(tasks/res),1600,100,77.78716364162032
Proportional-(tasks),1600,100,75.34149976613693
FedAvg,1600,100,166.00908683656982
Fed-LBAP,1600,100,68.04754091778881
OLAR,1600,100,68.04754091778881
Random-(seed:4000),1700,100,237.9428996078927
Random-(seed:5000),1700,100,257.80777518539503
Random-(seed:6000),1700,100,283.81707599490477
Proportional-(1),1700,100,154.49724410350524
Proportional-(tasks/res),1700,100,83.11524238974518
Proportional-(tasks),1700,100,77.8185155427243
FedAvg,1700,100,175.82641926643106
Fed-LBAP,1700,100,71.60627450577121
OLAR,1700,100,71.60627450577121
Random-(seed:4000),1800,100,288.45180861471647
Random-(seed:5000),1800,100,302.04373213947497
Random-(seed:6000),1800,100,300.4078166848822
Proportional-(1),1800,100,164.08600416124085
Proportional-(tasks/res),1800,100,84.30183779728068
Proportional-(tasks),1800,100,83.11524238974518
FedAvg,1800,100,185.6437516962923
Fed-LBAP,1800,100,75.37824190308527
OLAR,1800,100,75.37824190308527
Random-(seed:4000),1900,100,305.02410772794747
Random-(seed:5000),1900,100,293.6489265539112
Random-(seed:6000),1900,100,309.5759885495565
Proportional-(1),1900,100,173.67476421897646
Proportional-(tasks/res),1900,100,92.6482248823076
Proportional-(tasks),1900,100,87.4704273976799
FedAvg,1900,100,195.46108412615354
Fed-LBAP,1900,100,79.04701779329775
OLAR,1900,100,79.04701779329775
Random-(seed:4000),2000,100,351.6870150160986
Random-(seed:5000),2000,100,276.1335373953175
Random-(seed:6000),2000,100,333.9146780605775
Proportional-(1),2000,100,183.26352427671208
Proportional-(tasks/res),2000,100,97.28775982754114
Proportional-(tasks),2000,100,90.24299761663045
FedAvg,2000,100,205.27841655601478
Fed-LBAP,2000,100,82.98130475853299
OLAR,2000,100,82.98130475853299
Random-(seed:4000),2100,100,333.9146780605775
Random-(seed:5000),2100,100,359.8949909158771
Random-(seed:6000),2100,100,367.8139203455985
Proportional-(1),2100,100,183.26352427671208
Proportional-(tasks/res),2100,100,97.28775982754114
Proportional-(tasks),2100,100,97.28775982754114
FedAvg,2100,100,215.09574898587604
Fed-LBAP,2100,100,86.7419022452334
OLAR,2100,100,86.7419022452334
Random-(seed:4000),2200,100,390.5889142058053
Random-(seed:5000),2200,100,295.3939176170708
Random-(seed:6000),2200,100,370.9122070799541
Proportional-(1),2200,100,192.8522843344477
Proportional-(tasks/res),2200,100,102.18120737487003
Proportional-(tasks),2200,100,97.28775982754114
FedAvg,2200,100,224.91308141573728
Fed-LBAP,2200,100,90.48189708621062
OLAR,2200,100,90.48189708621062
Random-(seed:4000),2300,100,373.75319160227633
Random-(seed:5000),2300,100,376.88075963915867
Random-(seed:6000),2300,100,363.9316962981207
Proportional-(1),2300,100,202.4410443921833
Proportional-(tasks/res),2300,100,107.10509225740238
Proportional-(tasks),2300,100,102.18120737487003
FedAvg,2300,100,234.73041384559852
Fed-LBAP,2300,100,94.17324699739272
OLAR,2300,100,94.17324699739272
Random-(seed:4000),2400,100,381.5691113514643
Random-(seed:5000),2400,100,439.78068202043323
Random-(seed:6000),2400,100,415.6356310185667
Proportional-(1),2400,100,212.0298044499189
Proportional-(tasks/res),2400,100,111.71418986743247
Proportional-(tasks),2400,100,107.10509225740238
FedAvg,2400,100,244.54774627545976
Fed-LBAP,2400,100,97.97724210541334
OLAR,2400,100,97.97724210541334
Random-(seed:4000),2500,100,430.2165791693442
Random-(seed:5000),2500,100,483.5005070773672
Random-(seed:6000),2500,100,449.4769593910975
Proportional-(1),2500,100,221.61856450765453
Proportional-(tasks/res),2500,100,111.71418986743247
Proportional-(tasks),2500,100,108.87972072748968
FedAvg,2500,100,254.365078705321
Fed-LBAP,2500,100,101.85208606855907
OLAR,2500,100,101.85208606855907
Random-(seed:4000),2600,100,437.0135320279761
Random-(seed:5000),2600,100,449.6190355833588
Random-(seed:6000),2600,100,396.85501958851444
Proportional-(1),2600,100,231.20732456539017
Proportional-(tasks/res),2600,100,115.09196176444277
Proportional-(tasks),2600,100,111.88444277253507
FedAvg,2600,100,264.18241113518224
Fed-LBAP,2600,100,105.50785381994666
OLAR,2600,100,105.50785381994666
Random-(seed:4000),2700,100,443.50595106991153
Random-(seed:5000),2700,100,447.0985665196705
Random-(seed:6000),2700,100,435.8355946145551
Proportional-(1),2700,100,240.79608462312578
Proportional-(tasks/res),2700,100,121.24717235999489
Proportional-(tasks),2700,100,115.09196176444277
FedAvg,2700,100,273.9997435650435
Fed-LBAP,2700,100,109.24809624204516
OLAR,2700,100,109.24809624204516
Random-(seed:4000),2800,100,459.4573891462844
Random-(seed:5000),2800,100,432.57128577783806
Random-(seed:6000),2800,100,460.0902259898966
Proportional-(1),2800,100,250.3848446808614
Proportional-(tasks/res),2800,100,122.10671499585416
Proportional-(tasks),2800,100,121.24717235999489
FedAvg,2800,100,283.81707599490477
Fed-LBAP,2800,100,113.1229642252852
OLAR,2800,100,113.1229642252852
Random-(seed:4000),2900,100,469.29574270921
Random-(seed:5000),2900,100,555.4090506107409
Random-(seed:6000),2900,100,417.20966185146295
Proportional-(1),2900,100,259.97360473859703
Proportional-(tasks/res),2900,100,126.80513063338401
Proportional-(tasks),2900,100,126.73975711712487
FedAvg,2900,100,293.634408424766
Fed-LBAP,2900,100,117.04437939139693
OLAR,2900,100,117.04437939139693
Random-(seed:4000),3000,100,465.434910249019
Random-(seed:5000),3000,100,464.43454209224234
Random-(seed:6000),3000,100,463.89439555436326
Proportional-(1),3000,100,269.56236479633264
Proportional-(tasks/res),3000,100,130.7801548525573
Proportional-(tasks),3000,100,127.51644383834892
FedAvg,3000,100,303.45174085462725
Fed-LBAP,3000,100,120.518950378677
OLAR,3000,100,120.518950378677
Random-(seed:4000),3100,100,449.4769593910975
Random-(seed:5000),3100,100,519.4330543115746
Random-(seed:6000),3100,100,497.62790994548084
Proportional-(1),3100,100,279.15112485406826
Proportional-(tasks/res),3100,100,134.64530060465353
Proportional-(tasks),3100,100,130.7801548525573
FedAvg,3100,100,313.26907328448846
Fed-LBAP,3100,100,124.5186941391207
OLAR,3100,100,124.5186941391207
Random-(seed:4000),3200,100,548.0025712126146
Random-(seed:5000),3200,100,494.74967045544076
Random-(seed:6000),3200,100,541.3926342202451
Proportional-(1),3200,100,279.15112485406826
Proportional-(tasks/res),3200,100,140.31313734511974
Proportional-(tasks),3200,100,135.54417798688635
FedAvg,3200,100,323.0864057143497
Fed-LBAP,3200,100,128.13820745813945
OLAR,3200,100,128.13820745813945
Random-(seed:4000),3300,100,545.7788604998642
Random-(seed:5000),3300,100,505.25823056231246
Random-(seed:6000),3300,100,605.1689668170791
Proportional-(1),3300,100,288.73988491180387
Proportional-(tasks/res),3300,100,146.37442197684734
Proportional-(tasks),3300,100,140.31605944504366
FedAvg,3300,100,332.903738144211
Fed-LBAP,3300,100,132.16350924312047
OLAR,3300,100,132.16350924312047
Random-(seed:4000),3400,100,550.4262351347282
Random-(seed:5000),3400,100,557.8409247755402
Random-(seed:6000),3400,100,559.7643670178667
Proportional-(1),3400,100,298.3286449695395
Proportional-(tasks/res),3400,100,146.37442197684734
Proportional-(tasks),3400,100,141.5644458089613
FedAvg,3400,100,342.7210705740722
Fed-LBAP,3400,100,135.4509413399313
OLAR,3400,100,135.4509413399313
Random-(seed:4000),3500,100,464.5213196548177
Random-(seed:5000),3500,100,574.6694308324942
Random-(seed:6000),3500,100,639.63017567783
Proportional-(1),3500,100,307.9174050272751
Proportional-(tasks/res),3500,100,149.84611983768215
Proportional-(tasks),3500,100,146.37442197684734
FedAvg,3500,100,352.53840300393347
Fed-LBAP,3500,100,139.68241692120242
OLAR,3500,100,139.68241692120242
Random-(seed:4000),3600,100,566.8139265861366
Random-(seed:5000),3600,100,579.0232722679134
Random-(seed:6000),3600,100,548.0025712126146
Proportional-(1),3600,100,317.5061650850107
Proportional-(tasks/res),3600,100,153.22352926469156
Proportional-(tasks),3600,100,149.84611983768215
FedAvg,3600,100,362.3557354337947
Fed-LBAP,3600,100,143.29970182886316
OLAR,3600,100,143.29970182886316
Random-(seed:4000),3700,100,566.2848007604359
Random-(seed:5000),3700,100,670.9713319412609
Random-(seed:6000),3700,100,540.305846831557
Proportional-(1),3700,100,327.0949251427463
Proportional-(tasks/res),3700,100,159.3791023302446
Proportional-(tasks),3700,100,156.19175440670858
FedAvg,3700,100,372.17306786365594
Fed-LBAP,3700,100,146.9001828870993
OLAR,3700,100,146.9001828870993
Random-(seed:4000),3800,100,653.1127671057571
Random-(seed:5000),3800,100,605.1689668170791
Random-(seed:6000),3800,100,656.2244604047961
Proportional-(1),3800,100,336.68368520048193
Proportional-(tasks/res),3800,100,162.03257142799805
Proportional-(tasks),3800,100,159.3791023302446
FedAvg,3800,100,381.99040029351715
Fed-LBAP,3800,100,150.78966233422685
OLAR,3800,100,150.78966233422685
Random-(seed:4000),3900,100,574.6694308324942
Random-(seed:5000),3900,100,606.0787336310116
Random-(seed:6000),3900,100,661.3411418303842
Proportional-(1),3900,100,346.27244525821754
Proportional-(tasks/res),3900,100,166.00908683656982
Proportional-(tasks),3900,100,159.62524927518612
FedAvg,3900,100,391.8077327233784
Fed-LBAP,3900,100,154.4186953464841
OLAR,3900,100,154.4186953464841
Random-(seed:4000),4000,100,734.9312889082008
Random-(seed:5000),4000,100,569.7216067209949
Random-(seed:6000),4000,100,636.0282269583661
Proportional-(1),4000,100,355.86120531595316
Proportional-(tasks/res),4000,100,169.37964243162327
Proportional-(tasks),4000,100,165.64551709726106
FedAvg,4000,100,401.62506515323963
Fed-LBAP,4000,100,158.3425985520296
OLAR,4000,100,158.3425985520296
Random-(seed:4000),4100,100,614.7577268748147
Random-(seed:5000),4100,100,676.8966479374926
Random-(seed:6000),4100,100,744.7696424711264
Proportional-(1),4100,100,365.44996537368877
Proportional-(tasks/res),4100,100,171.665784919336
Proportional-(tasks),4100,100,169.37964243162327
FedAvg,4100,100,411.4423975831009
Fed-LBAP,4100,100,162.03844092791968
OLAR,4100,100,162.03844092791968
Random-(seed:4000),4200,100,656.875708329632
Random-(seed:5000),4200,100,617.6063786101869
Random-(seed:6000),4200,100,637.2410434699094
Proportional-(1),4200,100,365.44996537368877
Proportional-(tasks/res),4200,100,178.44506731536944
Proportional-(tasks),4200,100,175.82641926643106
FedAvg,4200,100,421.25973001296217
Fed-LBAP,4200,100,165.72863509457272
OLAR,4200,100,165.72863509457272
Random-(seed:4000),4300,100,613.1901912760009
Random-(seed:5000),4300,100,626.7093997160193
Random-(seed:6000),4300,100,667.1346912718528
Proportional-(1),4300,100,375.0387254314244
Proportional-(tasks/res),4300,100,178.7388382380126
Proportional-(tasks),4300,100,177.21437213397357
FedAvg,4300,100,431.0770624428234
Fed-LBAP,4300,100,169.66696780436132
OLAR,4300,100,169.66696780436132
Random-(seed:4000),4400,100,787.3554079140557
Random-(seed:5000),4400,100,823.4764709745311
Random-(seed:6000),4400,100,694.9638497664589
Proportional-(1),4400,100,384.62748548916
Proportional-(tasks/res),4400,100,184.07378443887373
Proportional-(tasks),4400,100,180.30309171718187
FedAvg,4400,100,440.89439487268464
Fed-LBAP,4400,100,173.43734576023894
OLAR,4400,100,173.43734576023894
Random-(seed:4000),4500,100,669.9218917604397
Random-(seed:5000),4500,100,690.2317121630142
Random-(seed:6000),4500,100,738.3826627173976
Proportional-(1),4500,100,394.2162455468956
Proportional-(tasks/res),4500,100,187.97804980793188
Proportional-(tasks),4500,100,185.6437516962923
FedAvg,4500,100,450.71172730254585
Fed-LBAP,4500,100,177.16518460623354
OLAR,4500,100,177.16518460623354
Random-(seed:4000),4600,100,709.4920923847676
Random-(seed:5000),4600,100,796.1638033826576
Random-(seed:6000),4600,100,764.4463495969776
Proportional-(1),4600,100,403.8050056046312
Proportional-(tasks/res),4600,100,195.46108412615354
Proportional-(tasks),4600,100,187.97804980793188
FedAvg,4600,100,460.5290597324071
Fed-LBAP,4600,100,180.8478419350547
OLAR,4600,100,180.8478419350547
Random-(seed:4000),4700,100,813.6381174116055
Random-(seed:5000),4700,100,768.6596850022677
Random-(seed:6000),4700,100,787.2398983698308
Proportional-(1),4700,100,413.39376566236683
Proportional-(tasks/res),4700,100,197.5110323004943
Proportional-(tasks),4700,100,195.46108412615354
FedAvg,4700,100,470.34639216226833
Fed-LBAP,4700,100,184.66219223417113
OLAR,4700,100,184.66219223417113
Random-(seed:4000),4800,100,796.9441679717913
Random-(seed:5000),4800,100,739.5543313815652
Random-(seed:6000),4800,100,725.0929353452752
Proportional-(1),4800,100,422.98252572010244
Proportional-(tasks/res),4800,100,198.7679264461242
Proportional-(tasks),4800,100,195.85109524483283
FedAvg,4800,100,480.1637245921296
Fed-LBAP,4800,100,188.50216750924747
OLAR,4800,100,188.50216750924747
Random-(seed:4000),4900,100,793.9614102857544
Random-(seed:5000),4900,100,931.7610163657466
Random-(seed:6000),4900,100,759.3930146885675
Proportional-(1),4900,100,432.57128577783806
Proportional-(tasks/res),4900,100,202.4410443921833
Proportional-(tasks),4900,100,198.7679264461242
FedAvg,4900,100,489.98105702199086
Fed-LBAP,4900,100,192.18236598688006
OLAR,4900,100,192.18236598688006
Random-(seed:4000),5000,100,706.0506973385116
Random-(seed:5000),5000,100,813.9530272074118
Random-(seed:6000),5000,100,723.3190662044367
Proportional-(1),5000,100,442.16004583557367
Proportional-(tasks/res),5000,100,207.04401479305673
Proportional-(tasks),5000,100,203.10930803206412
FedAvg,5000,100,499.7983894518521
Fed-LBAP,5000,100,196.00006662480152
OLAR,5000,100,196.00006662480152
Random-(seed:4000),5100,100,759.9569993616776
Random-(seed:5000),5100,100,863.5751341587943
Random-(seed:6000),5100,100,830.2227243171669
Proportional-(1),5100,100,451.7488058933093
Proportional-(tasks/res),5100,100,209.26530030557234
Proportional-(tasks),5100,100,207.04401479305673
FedAvg,5100,100,509.61572188171334
Fed-LBAP,5100,100,199.759124750995
OLAR,5100,100,199.759124750995
Random-(seed:4000),5200,100,892.8317685491475
Random-(seed:5000),5200,100,830.4678634837064
Random-(seed:6000),5200,100,833.5876920671343
Proportional-(1),5200,100,461.33756595104495
