# Description of the experiment:
#
# - We generate the costs to up to 10.000 tasks for
# 100 to 1.000 resources with steps of 100.
# - All costs follow linear functions with RNG seeds [0..999].
# - We schedule 10.000 tasks.
# - We run OLAR, Fed-LBAP, FedAvg, Random, and Proportional.
# - All resources have a lower limit of 4, except the resource with the
# highest cost for the number of tasks. That resource gets a minimum of
# (tasks/resources)/4.
# - All resources have an upper limit of 2*(tasks/resources), except the
# resource with the lowest cost for the number of tasks. That resource
# gets an upper limit of (tasks/resources)/2.
# - Each sample is composed of 100 executions of the schedulers.
# - We get 50 samples for each pair (scheduler, tasks)
# - The order of execution of the different schedulers is
# randomly defined. We set an initial RNG seed = 1000 and increase
# it every time we need a new order.
Scheduler,Tasks,Resources,Time
FedAvg,10000,200,1.552533310000058
OLAR,10000,200,1.8407140159999926
Proportional,10000,200,3.741490448000036
Fed-LBAP,10000,200,1.395236017000002
FedAvg,10000,200,1.530313390999936
Proportional,10000,200,3.7312175680000337
OLAR,10000,200,1.8408679450000136
Proportional,10000,200,3.731900032999988
OLAR,10000,200,1.8370077820000006
Fed-LBAP,10000,200,1.3962263699999085
FedAvg,10000,200,1.5371367079999345
FedAvg,10000,200,1.5355765590001056
Proportional,10000,200,3.744051135999939
OLAR,10000,200,1.8453501419999156
Fed-LBAP,10000,200,1.4037997400000677
OLAR,10000,200,1.8402513839999983
Proportional,10000,200,3.7654662970001027
FedAvg,10000,200,1.5265430729999707
Fed-LBAP,10000,200,1.4069068610000386
Proportional,10000,200,3.7434593940000696
FedAvg,10000,200,1.5317633570000453
OLAR,10000,200,1.844268640999985
Fed-LBAP,10000,200,1.3958562600000732
Fed-LBAP,10000,200,1.4013677039999948
OLAR,10000,200,1.843917714999975
Proportional,10000,200,3.7465409019999925
FedAvg,10000,200,1.5294451449999542
Proportional,10000,200,3.7383848869999383
OLAR,10000,200,1.8441872380000177
FedAvg,10000,200,1.5286326940000663
Fed-LBAP,10000,200,1.4055171420000079
Proportional,10000,200,3.745816323000099
FedAvg,10000,200,1.529720091999934
Fed-LBAP,10000,200,1.3979083510000692
OLAR,10000,200,1.848046361999991
Fed-LBAP,10000,200,1.397043875999998
Proportional,10000,200,3.748279324000009
FedAvg,10000,200,1.5321264599999722
OLAR,10000,200,1.851647220000018
Proportional,10000,200,3.742116067999973
OLAR,10000,200,1.8419527620000054
FedAvg,10000,200,1.5291287279999324
Fed-LBAP,10000,200,1.4034323589999076
Fed-LBAP,10000,200,1.3998900760000197
OLAR,10000,200,1.8397781859999895
Proportional,10000,200,3.7465215729999954
FedAvg,10000,200,1.52606372799994
Proportional,10000,200,3.752227363999964
FedAvg,10000,200,1.5293887689999792
Fed-LBAP,10000,200,1.394419872999947
OLAR,10000,200,1.8595172639999191
Proportional,10000,200,3.743581721000055
Fed-LBAP,10000,200,1.4072641040000917
OLAR,10000,200,1.8458235659999218
FedAvg,10000,200,1.528967504000093
Fed-LBAP,10000,200,1.4057572469999968
OLAR,10000,200,1.8402961020000248
Proportional,10000,200,3.7388509019999674
FedAvg,10000,200,1.5292256779999889
Fed-LBAP,10000,200,1.3947782720000532
FedAvg,10000,200,1.5292315540000345
Proportional,10000,200,3.7564095539999016
OLAR,10000,200,1.8425801719999981
Fed-LBAP,10000,200,1.4010686419999274
FedAvg,10000,200,1.5304137489999903
Proportional,10000,200,3.7379439189999175
OLAR,10000,200,1.8394726520000404
FedAvg,10000,200,1.5268419950000407
Proportional,10000,200,3.7343678480000335
Fed-LBAP,10000,200,1.391831075999903
OLAR,10000,200,1.8392402739999625
OLAR,10000,200,1.8424543039999435
Fed-LBAP,10000,200,1.3933040879999226
Proportional,10000,200,3.7339935919999334
FedAvg,10000,200,1.5298886549999224
Fed-LBAP,10000,200,1.4116056280000748
OLAR,10000,200,1.8415041840000868
FedAvg,10000,200,1.5293858339999815
Proportional,10000,200,3.741013941999995
FedAvg,10000,200,1.564857532000019
Proportional,10000,200,3.756580815999996
OLAR,10000,200,1.84367113899998
Fed-LBAP,10000,200,1.4140289179999854
Fed-LBAP,10000,200,1.3978370730000051
FedAvg,10000,200,1.536431744999959
Proportional,10000,200,3.7409593339999674
OLAR,10000,200,1.8411068760000262
FedAvg,10000,200,1.5305795959999386
Fed-LBAP,10000,200,1.3835390420000522
OLAR,10000,200,1.845147394000037
Proportional,10000,200,3.764676307000059
FedAvg,10000,200,1.5328399490000493
OLAR,10000,200,1.8382730640000773
Fed-LBAP,10000,200,1.3989892409999811
Proportional,10000,200,3.7330348410000624
Proportional,10000,200,3.757823419000033
OLAR,10000,200,1.8477506250000033
Fed-LBAP,10000,200,1.4061532879999277
FedAvg,10000,200,1.5292812250000907
Fed-LBAP,10000,200,1.4015067970000246
OLAR,10000,200,1.843077624999978
FedAvg,10000,200,1.534500419999972
Proportional,10000,200,3.73937791700007
Proportional,10000,200,3.7439805200000364
Fed-LBAP,10000,200,1.3970484320000196
OLAR,10000,200,1.8411527509999814
FedAvg,10000,200,1.5296909899999491
FedAvg,10000,200,1.533036647999893
Fed-LBAP,10000,200,1.3953213009999672
Proportional,10000,200,3.7332637020000448
OLAR,10000,200,1.8409286639999891
Proportional,10000,200,3.7389913409999735
Fed-LBAP,10000,200,1.4088963310000508
FedAvg,10000,200,1.5285311090000278
OLAR,10000,200,1.8488402530000485
Fed-LBAP,10000,200,1.4027292890000354
OLAR,10000,200,1.8487578790000043
Proportional,10000,200,3.754648062000115
FedAvg,10000,200,1.531836832999943
Proportional,10000,200,3.7514675449999686
OLAR,10000,200,1.8398173690000021
Fed-LBAP,10000,200,1.3911756269999387
FedAvg,10000,200,1.5271849769999335
OLAR,10000,200,1.847470549000036
Proportional,10000,200,3.7620123829999557
Fed-LBAP,10000,200,1.403477730999839
FedAvg,10000,200,1.532617504999962
FedAvg,10000,200,1.5325072480000017
Proportional,10000,200,3.724557933999904
Fed-LBAP,10000,200,1.3943527930000528
OLAR,10000,200,1.842396355000119
FedAvg,10000,200,1.5278706179999517
Fed-LBAP,10000,200,1.3959262880000551
Proportional,10000,200,4.191785594000066
OLAR,10000,200,1.958866394999859
Proportional,10000,200,3.820096119000027
OLAR,10000,200,1.8424141380000947
Fed-LBAP,10000,200,1.3839102030001413
FedAvg,10000,200,1.5341045340001074
OLAR,10000,200,1.84201820699991
Proportional,10000,200,3.7560865949999425
Fed-LBAP,10000,200,1.415504225000177
FedAvg,10000,200,1.5355899259998296
Fed-LBAP,10000,200,1.3904613849999805
FedAvg,10000,200,1.526898688999836
OLAR,10000,200,1.854227445000106
Proportional,10000,200,3.741274156000145
Fed-LBAP,10000,200,1.3932224269999551
OLAR,10000,200,1.8399357939999845
FedAvg,10000,200,1.527761733000034
Proportional,10000,200,3.7502346979999857
OLAR,10000,200,1.8462319199998092
FedAvg,10000,200,1.5300120080000852
Fed-LBAP,10000,200,1.4034595670000272
