# Description of the experiment:
#
# - We generate the costs to up to 10.000 tasks for 10 and 100 resources.
# All costs follow recursive functions with RNG seeds [0..99].
# - We schedule from 1.000 to 10.000 tasks in increments of 100.
# - We run OLAR, Fed-LBAP, FedAvg, Random, and Proportional.
# -- For Random, we generate three different results using three
# starting RNG seeds (1000, 2000, 3000). We increment the starting RNG seed
# each time we change the number of tasks.
# -- For Proportional, we generate three different results using
# three different values for k (1, #tasks/#resources, #tasks)
# - We use no lower or upper limits.
# - Every result is verified and logged to a CSV file.
Scheduler,Tasks,Resources,Makespan
FedAvg,7600,10,4243.8636934446395
Fed-LBAP,7600,10,4177.284511439184
OLAR,7600,10,4177.284511439184
Random-(seed:1000),7700,10,8860.207851365723
Random-(seed:2000),7700,10,7786.3461120889915
Random-(seed:3000),7700,10,6372.15364566586
Proportional-(1),7700,10,7319.981887537968
Proportional-(tasks/res),7700,10,4245.465249157391
Proportional-(tasks),7700,10,4278.8143157073955
FedAvg,7700,10,4304.5854198347015
Fed-LBAP,7700,10,4233.188302836287
OLAR,7700,10,4233.188302836287
Random-(seed:1000),7800,10,6352.11881324476
Random-(seed:2000),7800,10,6598.702863681407
Random-(seed:3000),7800,10,6136.131021654107
Proportional-(1),7800,10,7413.46845021897
Proportional-(tasks/res),7800,10,4300.921382197846
Proportional-(tasks),7800,10,4329.661006235325
FedAvg,7800,10,4363.169722097788
Fed-LBAP,7800,10,4291.1641340222295
OLAR,7800,10,4291.1641340222295
Random-(seed:1000),7900,10,9283.656295531528
Random-(seed:2000),7900,10,6977.836771433317
Random-(seed:3000),7900,10,6777.331771581705
Proportional-(1),7900,10,7495.760677803311
Proportional-(tasks/res),7900,10,4342.466657374151
Proportional-(tasks),7900,10,4390.300560024367
FedAvg,7900,10,4416.201927432219
Fed-LBAP,7900,10,4340.453474454009
OLAR,7900,10,4340.453474454009
Random-(seed:1000),8000,10,7072.909491641137
Random-(seed:2000),8000,10,5974.249138177429
Random-(seed:3000),8000,10,6450.53206502631
Proportional-(1),8000,10,7585.285957186593
Proportional-(tasks/res),8000,10,4412.675890632796
Proportional-(tasks),8000,10,4445.881396223145
FedAvg,8000,10,4470.431481264779
Fed-LBAP,8000,10,4398.577524012615
OLAR,8000,10,4398.577524012615
Random-(seed:1000),8100,10,6333.883352138746
Random-(seed:2000),8100,10,6937.150506257298
Random-(seed:3000),8100,10,6913.277876206848
Proportional-(1),8100,10,7669.186706860786
Proportional-(tasks/res),8100,10,4461.2162061587
Proportional-(tasks),8100,10,4504.265464313985
FedAvg,8100,10,4518.702357903281
Fed-LBAP,8100,10,4454.808992334899
OLAR,8100,10,4454.808992334899
Random-(seed:1000),8200,10,7057.780366416441
Random-(seed:2000),8200,10,9468.58675601483
Random-(seed:3000),8200,10,7699.8719589248085
Proportional-(1),8200,10,7772.21189405256
Proportional-(tasks/res),8200,10,4516.513136813605
Proportional-(tasks),8200,10,4559.99008093073
FedAvg,8200,10,4572.244481653766
Fed-LBAP,8200,10,4509.350647166721
OLAR,8200,10,4509.350647166721
Random-(seed:1000),8300,10,7822.16557608426
Random-(seed:2000),8300,10,7369.30690703911
Random-(seed:3000),8300,10,7624.126016397527
Proportional-(1),8300,10,7860.7501851133775
Proportional-(tasks/res),8300,10,4567.482877006292
Proportional-(tasks),8300,10,4605.725772818183
FedAvg,8300,10,4626.330076298009
Fed-LBAP,8300,10,4563.677147521424
OLAR,8300,10,4563.677147521424
Random-(seed:1000),8400,10,7877.56970918433
Random-(seed:2000),8400,10,6661.949926728036
Random-(seed:3000),8400,10,12251.149224281877
Proportional-(1),8400,10,7958.4867577212
Proportional-(tasks/res),8400,10,4623.062650633789
Proportional-(tasks),8400,10,4656.633334597412
FedAvg,8400,10,4677.719262954117
Fed-LBAP,8400,10,4620.294081680163
OLAR,8400,10,4620.294081680163
Random-(seed:1000),8500,10,7343.660685386681
Random-(seed:2000),8500,10,6794.1358214629745
Random-(seed:3000),8500,10,8111.930762403917
Proportional-(1),8500,10,8054.529490188033
Proportional-(tasks/res),8500,10,4676.991730960925
Proportional-(tasks),8500,10,4716.385794547242
FedAvg,8500,10,4733.636743290963
Fed-LBAP,8500,10,4675.452356765718
OLAR,8500,10,4675.452356765718
Random-(seed:1000),8600,10,7924.124479093965
Random-(seed:2000),8600,10,11113.171389657406
Random-(seed:3000),8600,10,8012.92338114143
Proportional-(1),8600,10,8144.654483180187
Proportional-(tasks/res),8600,10,4734.225214151959
Proportional-(tasks),8600,10,4776.151914534233
FedAvg,8600,10,4784.674645356129
Fed-LBAP,8600,10,4727.427521583382
OLAR,8600,10,4727.427521583382
Random-(seed:1000),8700,10,8471.676598152202
Random-(seed:2000),8700,10,7091.128909207286
Random-(seed:3000),8700,10,10148.423388378476
Proportional-(1),8700,10,8225.833022671295
Proportional-(tasks/res),8700,10,4788.071093330893
Proportional-(tasks),8700,10,4841.893623486147
FedAvg,8700,10,4839.273413247432
Fed-LBAP,8700,10,4782.720107528994
OLAR,8700,10,4782.720107528994
Random-(seed:1000),8800,10,7601.054166063635
Random-(seed:2000),8800,10,8989.668048248886
Random-(seed:3000),8800,10,9370.553659641231
Proportional-(1),8800,10,8314.108538729386
Proportional-(tasks/res),8800,10,4849.139159432417
Proportional-(tasks),8800,10,4888.284745566638
FedAvg,8800,10,4900.130978977943
Fed-LBAP,8800,10,4839.926043600481
OLAR,8800,10,4839.926043600481
Random-(seed:1000),8900,10,8594.070528661456
Random-(seed:2000),8900,10,7458.462941600388
Random-(seed:3000),8900,10,9690.560295653026
Proportional-(1),8900,10,8416.262602774126
Proportional-(tasks/res),8900,10,4903.674510972729
Proportional-(tasks),8900,10,4943.175328876438
FedAvg,8900,10,4947.315380724657
Fed-LBAP,8900,10,4896.087747712171
OLAR,8900,10,4896.087747712171
Random-(seed:1000),9000,10,8708.3758238446
Random-(seed:2000),9000,10,7736.083550311955
Random-(seed:3000),9000,10,8523.707858805517
Proportional-(1),9000,10,8509.861879331651
Proportional-(tasks/res),9000,10,4972.191076288455
Proportional-(tasks),9000,10,5006.994136429201
FedAvg,9000,10,5005.3529344184535
Fed-LBAP,9000,10,4955.690735490745
OLAR,9000,10,4955.690735490745
Random-(seed:1000),9100,10,7766.447764910243
Random-(seed:2000),9100,10,8027.748809707759
Random-(seed:3000),9100,10,6821.878119650149
Proportional-(1),9100,10,8616.518767924817
Proportional-(tasks/res),9100,10,5022.357048428493
Proportional-(tasks),9100,10,5067.730093747839
FedAvg,9100,10,5073.025544556729
Fed-LBAP,9100,10,5012.401577527441
OLAR,9100,10,5012.401577527441
Random-(seed:1000),9200,10,8594.413118727713
Random-(seed:2000),9200,10,8035.223425969623
Random-(seed:3000),9200,10,9673.271837761296
Proportional-(1),9200,10,8702.561586315513
Proportional-(tasks/res),9200,10,5079.850808068373
Proportional-(tasks),9200,10,5130.631663553695
FedAvg,9200,10,5131.752362748736
Fed-LBAP,9200,10,5067.574239454786
OLAR,9200,10,5067.574239454786
Random-(seed:1000),9300,10,8319.251658081574
Random-(seed:2000),9300,10,7438.53137323399
Random-(seed:3000),9300,10,8111.930762403917
Proportional-(1),9300,10,8820.557296708153
Proportional-(tasks/res),9300,10,5132.41939442879
Proportional-(tasks),9300,10,5183.560877435845
FedAvg,9300,10,5189.93950181568
Fed-LBAP,9300,10,5122.88755730235
OLAR,9300,10,5122.88755730235
Random-(seed:1000),9400,10,9089.433000403005
Random-(seed:2000),9400,10,8473.619447025221
Random-(seed:3000),9400,10,10554.012620435233
Proportional-(1),9400,10,8921.663038587429
Proportional-(tasks/res),9400,10,5184.776476283626
Proportional-(tasks),9400,10,5243.438293426197
FedAvg,9400,10,5249.085133013227
Fed-LBAP,9400,10,5177.821586124201
OLAR,9400,10,5177.821586124201
Random-(seed:1000),9500,10,8221.793589064393
Random-(seed:2000),9500,10,7735.44316151045
Random-(seed:3000),9500,10,8840.15864047161
Proportional-(1),9500,10,9028.725856505553
Proportional-(tasks/res),9500,10,5241.667073154047
Proportional-(tasks),9500,10,5302.241414841714
FedAvg,9500,10,5304.577313023265
Fed-LBAP,9500,10,5231.115186291442
OLAR,9500,10,5231.115186291442
Random-(seed:1000),9600,10,8225.174105309097
Random-(seed:2000),9600,10,7393.120606439725
Random-(seed:3000),9600,10,8083.838948266219
Proportional-(1),9600,10,9123.09678998173
Proportional-(tasks/res),9600,10,5301.835461617112
Proportional-(tasks),9600,10,5351.478274159544
FedAvg,9600,10,5356.080481841863
Fed-LBAP,9600,10,5289.601084430324
OLAR,9600,10,5289.601084430324
Random-(seed:1000),9700,10,9734.652438688374
Random-(seed:2000),9700,10,10954.462793071287
Random-(seed:3000),9700,10,9395.615489084235
Proportional-(1),9700,10,9200.31187977215
Proportional-(tasks/res),9700,10,5352.154921003114
Proportional-(tasks),9700,10,5401.981550721121
FedAvg,9700,10,5411.036650730473
Fed-LBAP,9700,10,5343.097577711534
OLAR,9700,10,5343.097577711534
Random-(seed:1000),9800,10,7610.508380987174
Random-(seed:2000),9800,10,8757.310248227923
Random-(seed:3000),9800,10,8749.022477311353
Proportional-(1),9800,10,9301.64042813181
Proportional-(tasks/res),9800,10,5414.908066436323
Proportional-(tasks),9800,10,5460.614462413964
FedAvg,9800,10,5459.771358111655
Fed-LBAP,9800,10,5399.346434549321
OLAR,9800,10,5399.346434549321
Random-(seed:1000),9900,10,10278.496757986964
Random-(seed:2000),9900,10,10078.374893714012
Random-(seed:3000),9900,10,9195.192177562669
Proportional-(1),9900,10,9403.48688960823
Proportional-(tasks/res),9900,10,5471.503197677419
Proportional-(tasks),9900,10,5525.199768254925
FedAvg,9900,10,5517.694080526412
Fed-LBAP,9900,10,5455.170897541263
OLAR,9900,10,5455.170897541263
Random-(seed:1000),10000,10,11602.867984420493
Random-(seed:2000),10000,10,11389.318046916766
Random-(seed:3000),10000,10,9179.830615684163
Proportional-(1),10000,10,9501.825785173824
Proportional-(tasks/res),10000,10,5525.199768254925
Proportional-(tasks),10000,10,5569.493754403904
FedAvg,10000,10,5576.636795981667
Fed-LBAP,10000,10,5507.770667834132
OLAR,10000,10,5507.770667834132
Random-(seed:1000),1000,100,119.27473700611847
Random-(seed:2000),1000,100,115.67514168771544
Random-(seed:3000),1000,100,116.83396212372273
Proportional-(1),1000,100,132.60582799216226
Proportional-(tasks/res),1000,100,85.23459096286692
Proportional-(tasks),1000,100,79.41102491552542
FedAvg,1000,100,79.41102491552542
Fed-LBAP,1000,100,62.07273430097515
OLAR,1000,100,62.07273430097515
Random-(seed:1000),1100,100,119.66712230307769
Random-(seed:2000),1100,100,124.05232070194745
Random-(seed:3000),1100,100,128.3070738343293
Proportional-(1),1100,100,140.50278167474687
Proportional-(tasks/res),1100,100,78.23250020659019
Proportional-(tasks),1100,100,95.876499248437
FedAvg,1100,100,88.13313932474533
Fed-LBAP,1100,100,67.69141841985618
OLAR,1100,100,67.69141841985618
Random-(seed:1000),1200,100,135.50176231701047
Random-(seed:2000),1200,100,136.8831067286423
Random-(seed:3000),1200,100,138.47735986348138
Proportional-(1),1200,100,159.0678565132804
Proportional-(tasks/res),1200,100,85.79159812814689
Proportional-(tasks),1200,100,104.7078017289343
FedAvg,1200,100,95.876499248437
Fed-LBAP,1200,100,73.14065458904757
OLAR,1200,100,73.14065458904757
Random-(seed:1000),1300,100,150.70004227466237
Random-(seed:2000),1300,100,141.00703664143603
Random-(seed:3000),1300,100,147.69529167645027
Proportional-(1),1300,100,172.9470755885787
Proportional-(tasks/res),1300,100,98.08357139202803
Proportional-(tasks),1300,100,107.38860432017702
FedAvg,1300,100,104.7078017289343
Fed-LBAP,1300,100,78.58437090699853
OLAR,1300,100,78.58437090699853
Random-(seed:1000),1400,100,165.30860571152348
Random-(seed:2000),1400,100,154.35317630925474
Random-(seed:3000),1400,100,154.35317630925474
Proportional-(1),1400,100,198.34051153507414
Proportional-(tasks/res),1400,100,98.08357139202803
Proportional-(tasks),1400,100,107.38860432017702
FedAvg,1400,100,107.38860432017702
Fed-LBAP,1400,100,83.98204659352842
OLAR,1400,100,83.98204659352842
Random-(seed:1000),1500,100,184.03031052848
Random-(seed:2000),1500,100,168.45560546511805
Random-(seed:3000),1500,100,182.05073202042655
Proportional-(1),1500,100,205.54187009339213
Proportional-(tasks/res),1500,100,98.48697782689774
Proportional-(tasks),1500,100,112.97428068025647
FedAvg,1500,100,112.97428068025647
Fed-LBAP,1500,100,89.39124854041546
OLAR,1500,100,89.39124854041546
Random-(seed:1000),1600,100,181.9276152398614
Random-(seed:2000),1600,100,171.86641344751067
Random-(seed:3000),1600,100,195.9628938662004
Proportional-(1),1600,100,219.5645105432199
Proportional-(tasks/res),1600,100,104.7078017289343
Proportional-(tasks),1600,100,123.81855891346852
FedAvg,1600,100,119.62669515937495
Fed-LBAP,1600,100,95.02563194997336
OLAR,1600,100,95.02563194997336
Random-(seed:1000),1700,100,191.76377089736724
Random-(seed:2000),1700,100,196.26631671674858
Random-(seed:3000),1700,100,200.18720700764638
Proportional-(1),1700,100,225.06902513029863
Proportional-(tasks/res),1700,100,108.71815891743924
Proportional-(tasks),1700,100,126.17810133940132
FedAvg,1700,100,123.81855891346852
Fed-LBAP,1700,100,100.15398180814164
OLAR,1700,100,100.15398180814164
Random-(seed:1000),1800,100,206.4351478448854
Random-(seed:2000),1800,100,204.07294630557516
Random-(seed:3000),1800,100,200.18720700764638
Proportional-(1),1800,100,238.42575160138315
Proportional-(tasks/res),1800,100,115.0833109096491
Proportional-(tasks),1800,100,129.2282814160665
FedAvg,1800,100,129.2282814160665
Fed-LBAP,1800,100,105.81142166235074
OLAR,1800,100,105.81142166235074
Random-(seed:1000),1900,100,216.90682054774578
Random-(seed:2000),1900,100,222.8021277216611
Random-(seed:3000),1900,100,196.08290409189027
Proportional-(1),1900,100,255.70794695430314
Proportional-(tasks/res),1900,100,123.97081328031345
Proportional-(tasks),1900,100,137.97191571572264
FedAvg,1900,100,137.97191571572264
Fed-LBAP,1900,100,111.09559538723722
OLAR,1900,100,111.09559538723722
Random-(seed:1000),2000,100,231.67827104283856
Random-(seed:2000),2000,100,214.53173344856862
Random-(seed:3000),2000,100,243.40752876386708
Proportional-(1),2000,100,272.5618326910897
Proportional-(tasks/res),2000,100,133.02227325184808
Proportional-(tasks),2000,100,139.40798760041082
FedAvg,2000,100,139.40798760041082
Fed-LBAP,2000,100,116.32816950913248
OLAR,2000,100,116.32816950913248
Random-(seed:1000),2100,100,243.05133894608517
Random-(seed:2000),2100,100,241.1212728666779
Random-(seed:3000),2100,100,214.45821700002483
Proportional-(1),2100,100,280.0073567813452
Proportional-(tasks/res),2100,100,129.65855213632798
Proportional-(tasks),2100,100,148.1011745262172
FedAvg,2100,100,148.1011745262172
Fed-LBAP,2100,100,121.65156823528127
OLAR,2100,100,121.65156823528127
Random-(seed:1000),2200,100,251.76940855089188
Random-(seed:2000),2200,100,244.83251537289215
Random-(seed:3000),2200,100,222.77118284497848
Proportional-(1),2200,100,290.35537023315567
Proportional-(tasks/res),2200,100,134.78767115417608
Proportional-(tasks),2200,100,155.58310068400058
FedAvg,2200,100,155.58310068400058
Fed-LBAP,2200,100,126.7824385646011
OLAR,2200,100,126.7824385646011
Random-(seed:1000),2300,100,247.64339978963213
Random-(seed:2000),2300,100,245.57332072719444
Random-(seed:3000),2300,100,254.6867835365252
Proportional-(1),2300,100,301.98987091576583
Proportional-(tasks/res),2300,100,141.52844852797097
Proportional-(tasks),2300,100,164.61551986532908
FedAvg,2300,100,159.24686161571387
Fed-LBAP,2300,100,131.79259916097206
OLAR,2300,100,131.79259916097206
Random-(seed:1000),2400,100,267.37300128931986
Random-(seed:2000),2400,100,265.6465659780435
Random-(seed:3000),2400,100,240.05639372710883
Proportional-(1),2400,100,326.30850052398415
Proportional-(tasks/res),2400,100,144.70044939649875
Proportional-(tasks),2400,100,164.61551986532908
FedAvg,2400,100,164.61551986532908
Fed-LBAP,2400,100,137.89923228055244
OLAR,2400,100,137.89923228055244
Random-(seed:1000),2500,100,274.48893002305476
Random-(seed:2000),2500,100,260.3858924491552
Random-(seed:3000),2500,100,273.88309689492365
Proportional-(1),2500,100,335.13739777541383
Proportional-(tasks/res),2500,100,150.89909366859547
Proportional-(tasks),2500,100,173.21399934739915
FedAvg,2500,100,173.21399934739915
Fed-LBAP,2500,100,142.53137511539737
OLAR,2500,100,142.53137511539737
Random-(seed:1000),2600,100,281.07622948888286
Random-(seed:2000),2600,100,302.52216725346005
Random-(seed:3000),2600,100,301.80225460575565
Proportional-(1),2600,100,358.15045142190377
Proportional-(tasks/res),2600,100,156.0168821927695
Proportional-(tasks),2600,100,185.23194219278847
FedAvg,2600,100,179.63641964353266
Fed-LBAP,2600,100,147.97020948393993
OLAR,2600,100,147.97020948393993
Random-(seed:1000),2700,100,288.1250767620652
Random-(seed:2000),2700,100,307.9110255137839
Random-(seed:3000),2700,100,299.29388496289715
Proportional-(1),2700,100,373.2290843161689
Proportional-(tasks/res),2700,100,160.07162289093898
Proportional-(tasks),2700,100,191.76377089736724
FedAvg,2700,100,185.23194219278847
Fed-LBAP,2700,100,153.64586161549053
OLAR,2700,100,153.64586161549053
Random-(seed:1000),2800,100,311.9715061114532
Random-(seed:2000),2800,100,285.8301584565272
Random-(seed:3000),2800,100,316.35264643441235
Proportional-(1),2800,100,394.49522419030035
Proportional-(tasks/res),2800,100,176.2485829509999
Proportional-(tasks),2800,100,194.81292018694901
FedAvg,2800,100,193.22186212683823
Fed-LBAP,2800,100,158.7212838375453
OLAR,2800,100,158.7212838375453
Random-(seed:1000),2900,100,333.973106713703
Random-(seed:2000),2900,100,310.941253216349
Random-(seed:3000),2900,100,294.85324288682324
Proportional-(1),2900,100,408.0530013293861
Proportional-(tasks/res),2900,100,176.2485829509999
Proportional-(tasks),2900,100,200.18720700764638
FedAvg,2900,100,198.33385432078967
Fed-LBAP,2900,100,164.4820781897183
OLAR,2900,100,164.4820781897183
Random-(seed:1000),3000,100,311.83831696343856
Random-(seed:2000),3000,100,333.973106713703
Random-(seed:3000),3000,100,340.45700029440866
Proportional-(1),3000,100,424.00258343067946
Proportional-(tasks/res),3000,100,179.63641964353266
Proportional-(tasks),3000,100,208.4521807021421
FedAvg,3000,100,201.8867798478785
Fed-LBAP,3000,100,170.38239041349695
OLAR,3000,100,170.38239041349695
Random-(seed:1000),3100,100,326.7887041421288
Random-(seed:2000),3100,100,311.9715061114532
Random-(seed:3000),3100,100,314.3744381087541
Proportional-(1),3100,100,426.8516916293421
Proportional-(tasks/res),3100,100,186.47183913562407
Proportional-(tasks),3100,100,217.05016208384336
FedAvg,3100,100,211.0748247473043
Fed-LBAP,3100,100,175.6890524283827
OLAR,3100,100,175.6890524283827
Random-(seed:1000),3200,100,372.93574237662733
Random-(seed:2000),3200,100,339.78476191460044
Random-(seed:3000),3200,100,323.63988546101194
Proportional-(1),3200,100,446.36887538661654
Proportional-(tasks/res),3200,100,195.77211399932062
Proportional-(tasks),3200,100,222.86228987991296
FedAvg,3200,100,217.05016208384336
Fed-LBAP,3200,100,181.29102881485713
OLAR,3200,100,181.29102881485713
Random-(seed:1000),3300,100,384.32158955710025
Random-(seed:2000),3300,100,368.6845807869682
Random-(seed:3000),3300,100,394.4823018492862
Proportional-(1),3300,100,458.79640991843416
Proportional-(tasks/res),3300,100,198.34051153507414
Proportional-(tasks),3300,100,230.68247232860293
FedAvg,3300,100,222.86228987991296
Fed-LBAP,3300,100,187.31935544540832
OLAR,3300,100,187.31935544540832
Random-(seed:1000),3400,100,366.4355381752018
Random-(seed:2000),3400,100,339.4585178994631
Random-(seed:3000),3400,100,338.64469337694516
Proportional-(1),3400,100,473.77107949907304
Proportional-(tasks/res),3400,100,201.6528741069593
Proportional-(tasks),3400,100,236.1795643035375
FedAvg,3400,100,230.68247232860293
Fed-LBAP,3400,100,192.33516776900848
OLAR,3400,100,192.33516776900848
Random-(seed:1000),3500,100,394.5996463187061
Random-(seed:2000),3500,100,384.32158955710025
Random-(seed:3000),3500,100,395.28970516494303
Proportional-(1),3500,100,489.8763330620811
Proportional-(tasks/res),3500,100,210.6585546824746
Proportional-(tasks),3500,100,244.83251537289215
FedAvg,3500,100,236.1795643035375
Fed-LBAP,3500,100,197.97293836715588
OLAR,3500,100,197.97293836715588
Random-(seed:1000),3600,100,352.4181047739334
Random-(seed:2000),3600,100,369.5041226441455
Random-(seed:3000),3600,100,399.12938918735404
Proportional-(1),3600,100,512.8510878330125
Proportional-(tasks/res),3600,100,214.7330775565146
Proportional-(tasks),3600,100,251.40978635109678
FedAvg,3600,100,244.83251537289215
Fed-LBAP,3600,100,202.72076926534382
OLAR,3600,100,202.72076926534382
Random-(seed:1000),3700,100,387.9166072731949
Random-(seed:2000),3700,100,403.06709732537354
Random-(seed:3000),3700,100,374.0663644520308
Proportional-(1),3700,100,523.4969406698656
Proportional-(tasks/res),3700,100,221.086756772086
Proportional-(tasks),3700,100,260.1643139625478
FedAvg,3700,100,251.40978635109678
Fed-LBAP,3700,100,208.50308418163098
OLAR,3700,100,208.50308418163098
Random-(seed:1000),3800,100,435.0567672443603
Random-(seed:2000),3800,100,430.2661269095214
Random-(seed:3000),3800,100,400.84581631525714
Proportional-(1),3800,100,536.3151517309789
Proportional-(tasks/res),3800,100,225.68528837482896
Proportional-(tasks),3800,100,263.2495887323888
FedAvg,3800,100,260.1643139625478
Fed-LBAP,3800,100,214.0505482988594
OLAR,3800,100,214.0505482988594
Random-(seed:1000),3900,100,444.2779945252349
Random-(seed:2000),3900,100,374.1439822187999
Random-(seed:3000),3900,100,421.3894278032791
Proportional-(1),3900,100,549.357989914222
Proportional-(tasks/res),3900,100,231.76871240133545
Proportional-(tasks),3900,100,267.86955446361577
FedAvg,3900,100,265.6465659780435
Fed-LBAP,3900,100,219.35425958812667
OLAR,3900,100,219.35425958812667
Random-(seed:1000),4000,100,429.09334653243616
Random-(seed:2000),4000,100,429.09334653243616
Random-(seed:3000),4000,100,375.83846861364816
Proportional-(1),4000,100,562.3637319070372
Proportional-(tasks/res),4000,100,235.5594770384501
Proportional-(tasks),4000,100,274.48893002305476
FedAvg,4000,100,267.86955446361577
Fed-LBAP,4000,100,224.67918866610736
OLAR,4000,100,224.67918866610736
Random-(seed:1000),4100,100,407.1387087593085
Random-(seed:2000),4100,100,431.6725735191194
Random-(seed:3000),4100,100,431.3922158222374
Proportional-(1),4100,100,574.6876608749752
Proportional-(tasks/res),4100,100,242.0879647349458
Proportional-(tasks),4100,100,276.7762603760099
FedAvg,4100,100,274.48893002305476
Fed-LBAP,4100,100,230.04693038137262
OLAR,4100,100,230.04693038137262
Random-(seed:1000),4200,100,454.00165410672747
Random-(seed:2000),4200,100,432.8270392732785
Random-(seed:3000),4200,100,457.21753428508947
Proportional-(1),4200,100,585.1631907237706
Proportional-(tasks/res),4200,100,244.83251537289215
Proportional-(tasks),4200,100,278.8814467283494
FedAvg,4200,100,276.7762603760099
Fed-LBAP,4200,100,235.1003408419527
OLAR,4200,100,235.1003408419527
Random-(seed:1000),4300,100,465.2346907025159
Random-(seed:2000),4300,100,486.81559009204915
Random-(seed:3000),4300,100,468.8946407447406
Proportional-(1),4300,100,591.0278637405338
Proportional-(tasks/res),4300,100,251.40978635109678
Proportional-(tasks),4300,100,283.6329159252119
FedAvg,4300,100,281.72664483446084
Fed-LBAP,4300,100,240.13674147966321
OLAR,4300,100,240.13674147966321
Random-(seed:1000),4400,100,507.6737024881611
Random-(seed:2000),4400,100,449.31536248858197
Random-(seed:3000),4400,100,437.57906232829595
Proportional-(1),4400,100,614.8043107630059
Proportional-(tasks/res),4400,100,260.1643139625478
Proportional-(tasks),4400,100,289.6448627636795
FedAvg,4400,100,288.1250767620652
Fed-LBAP,4400,100,245.99231720214595
OLAR,4400,100,245.99231720214595
Random-(seed:1000),4500,100,485.3904547948163
Random-(seed:2000),4500,100,503.5921238646438
Random-(seed:3000),4500,100,464.95078168624843
Proportional-(1),4500,100,625.1384218803108
Proportional-(tasks/res),4500,100,266.54405397053387
Proportional-(tasks),4500,100,299.1176353426343
FedAvg,4500,100,296.2603458826811
Fed-LBAP,4500,100,252.1346403026776
OLAR,4500,100,252.1346403026776
Random-(seed:1000),4600,100,436.0551897584337
Random-(seed:2000),4600,100,498.88129735572477
Random-(seed:3000),4600,100,464.4765349243812
Proportional-(1),4600,100,646.01551815175
Proportional-(tasks/res),4600,100,267.86955446361577
Proportional-(tasks),4600,100,303.80096654516336
FedAvg,4600,100,301.80225460575565
Fed-LBAP,4600,100,257.3617487976888
OLAR,4600,100,257.3617487976888
Random-(seed:1000),4700,100,478.657926478803
Random-(seed:2000),4700,100,484.8440255713723
Random-(seed:3000),4700,100,499.7264973178135
Proportional-(1),4700,100,659.9551461579802
Proportional-(tasks/res),4700,100,275.7913640957557
Proportional-(tasks),4700,100,311.4317295896098
FedAvg,4700,100,305.1216365976942
Fed-LBAP,4700,100,262.7114716134054
OLAR,4700,100,262.7114716134054
Random-(seed:1000),4800,100,502.1829409632027
Random-(seed:2000),4800,100,491.7447690430385
Random-(seed:3000),4800,100,489.1509937910147
Proportional-(1),4800,100,678.5026700021637
Proportional-(tasks/res),4800,100,281.4030875235562
Proportional-(tasks),4800,100,321.39078565890605
FedAvg,4800,100,311.4317295896098
Fed-LBAP,4800,100,267.86955446361577
OLAR,4800,100,267.86955446361577
Random-(seed:1000),4900,100,552.4297013660167
Random-(seed:2000),4900,100,486.5456195806578
Random-(seed:3000),4900,100,491.7554173913949
Proportional-(1),4900,100,691.4630883759418
Proportional-(tasks/res),4900,100,287.9143473292783
Proportional-(tasks),4900,100,330.6407648018048
FedAvg,4900,100,321.39078565890605
Fed-LBAP,4900,100,273.7635795059468
OLAR,4900,100,273.7635795059468
Random-(seed:1000),5000,100,494.5398450741686
Random-(seed:2000),5000,100,476.3313344392267
Random-(seed:3000),5000,100,503.0351089811134
Proportional-(1),5000,100,708.8089957785297
Proportional-(tasks/res),5000,100,293.6907763201821
Proportional-(tasks),5000,100,331.6589742551513
FedAvg,5000,100,330.6407648018048
Fed-LBAP,5000,100,279.2571032913822
OLAR,5000,100,279.2571032913822
Random-(seed:1000),5100,100,574.7886046454219
Random-(seed:2000),5100,100,478.80441310796436
Random-(seed:3000),5100,100,481.5573560615841
Proportional-(1),5100,100,724.50532784978
Proportional-(tasks/res),5100,100,294.4909969925577
Proportional-(tasks),5100,100,341.4009594942149
FedAvg,5100,100,331.6589742551513
Fed-LBAP,5100,100,284.96432989691505
OLAR,5100,100,284.96432989691505
Random-(seed:1000),5200,100,541.6509218069314
Random-(seed:2000),5200,100,491.6101527994117
Random-(seed:3000),5200,100,566.1937474209547
Proportional-(1),5200,100,744.606654543728
Proportional-(tasks/res),5200,100,303.0933488979833
Proportional-(tasks),5200,100,350.4023930845034
FedAvg,5200,100,341.4009594942149
Fed-LBAP,5200,100,289.98721130762283
OLAR,5200,100,289.98721130762283
Random-(seed:1000),5300,100,532.2810374962429
Random-(seed:2000),5300,100,569.6893531549931
Random-(seed:3000),5300,100,535.2614550711036
Proportional-(1),5300,100,754.913189395947
Proportional-(tasks/res),5300,100,307.6572456684284
Proportional-(tasks),5300,100,357.6977905406381
FedAvg,5300,100,350.4023930845034
Fed-LBAP,5300,100,296.13317133712326
OLAR,5300,100,296.13317133712326
Random-(seed:1000),5400,100,571.483366150073
Random-(seed:2000),5400,100,553.5912070156779
Random-(seed:3000),5400,100,513.8714730761145
Proportional-(1),5400,100,777.3193544344945
Proportional-(tasks/res),5400,100,317.2768030667315
Proportional-(tasks),5400,100,359.5755125575694
FedAvg,5400,100,357.6977905406381
Fed-LBAP,5400,100,301.4504625345549
OLAR,5400,100,301.4504625345549
Random-(seed:1000),5500,100,574.4344059014949
Random-(seed:2000),5500,100,531.6844408481328
